video,method,observation_class,q_obs_mean,q_obs_median,q_dyn_raw_mean,q_dyn_raw_median,q_dyn_mean,q_dyn_median,q_osc_mean,q_osc_median,obs_osc_support_mean,obs_osc_support_median,obs_full_support_mean,obs_full_support_median,obs_nonosc_need_mean,obs_nonosc_need_median,obs_nonosc_need_eff_mean,obs_nonosc_need_eff_median,residual_prior_mean,residual_prior_median,aper_drive_mean,aper_drive_median,helper_trust_mean,helper_trust_median,helper_bias_conf_mean,helper_bias_conf_median,pi_mean,pi_median,lambda_mean,lambda_median,lambda_lt095_frac,nu_mean,nu_median,R_mean,R_median,helper_mismatch_mean,helper_mismatch_median,freq_rescue_active_frac,output_rate_blend_active_frac,obs_fit_corr,obs_fit_rmse,obs_lag_sec,obs_g_h1,obs_g_h2,obs_g_b,obs_g_r,Qosc_scale_mean,Qaper_scale_mean,baseline_energy_ratio,residual_energy_ratio,max_abs_zfull_minus_zosc,max_abs_zosc_causal_minus_smoothed
mahnob_788,profile1d_consensus__parh_ossm,P1D_cons,0.9281,0.9606,0.7002,0.8955,0.3851,0.4925,0.8461,0.8784,0.9986,0.9995,0.9988,0.9995,0.0010,0.0004,0.0010,0.0004,1.0000,1.0000,0.1539,0.1216,1.0000,1.0000,0.0000,0.0000,0.9791,0.9700,1.0155,1.0000,0.0000,162.1002,200.0000,0.0386,0.0369,0.0960,0.0738,0.0000,0.0000,0.9752,0.1961,0.0000,0.9945,0.9877,0.0000,0.0000,1.1926,1.6156,0.0000,0.0000,0.0000,0.2092
mahnob_790,of_farneback__parh_ossm,OF,0.9171,0.9719,0.7603,0.9688,0.7603,0.9688,0.7636,0.7635,0.9124,0.9668,0.9665,0.9939,0.0717,0.0301,0.0717,0.0301,1.0000,1.0000,0.2364,0.2365,1.0000,1.0000,0.0000,0.0000,0.9171,0.9719,1.0376,1.0000,0.0737,98.2871,20.8338,0.1347,0.0509,0.1052,0.0934,0.0034,0.4478,,,0.0000,1.0000,1.0000,1.0000,1.0000,1.3801,1.9454,0.0235,0.0637,0.8096,1.4605
mahnob_790,of_disp_bridge__parh_ossm,OF_bridge,0.9265,0.9639,0.6839,0.8777,0.6839,0.8777,0.6680,0.6703,0.9338,0.9793,0.9991,0.9998,0.0621,0.0187,0.0621,0.0187,1.0000,1.0000,0.3320,0.3297,1.0000,1.0000,0.0000,0.0000,0.9265,0.9639,1.0311,1.0000,0.0000,145.6920,200.0000,0.0332,0.0314,0.0784,0.0721,0.0005,0.1384,,,0.0000,1.0000,1.0000,1.0000,1.0000,1.3420,2.3281,0.0117,0.0682,0.9135,1.4633
mahnob_790,dof__parh_ossm,DoF,0.9224,0.9565,0.6785,0.8556,0.6785,0.8556,0.6909,0.6703,0.9186,0.9841,0.9719,0.9995,0.0724,0.0144,0.0724,0.0144,1.0000,1.0000,0.3091,0.3297,1.0000,1.0000,0.0000,0.0000,0.9224,0.9565,1.0218,1.0000,0.0297,149.7528,200.0000,0.2554,0.0337,0.0877,0.0695,0.0000,0.0000,,,0.0000,1.0000,1.0000,1.0000,1.0000,1.3393,2.2363,0.0145,0.0414,1.8029,3.1927
mahnob_790,dof_disp_bridge__parh_ossm,DoF_bridge,0.9257,0.9634,0.8140,0.9862,0.8140,0.9862,0.6292,0.6415,0.9776,0.9924,0.9981,0.9994,0.0197,0.0069,0.0197,0.0069,1.0000,1.0000,0.3708,0.3585,1.0000,1.0000,0.0000,0.0000,0.9257,0.9634,1.0300,1.0000,0.0026,141.5530,200.0000,0.0392,0.0364,0.1098,0.1007,0.0000,0.0000,,,0.0000,1.0000,1.0000,1.0000,1.0000,1.4070,2.4830,0.0010,0.0035,0.3598,0.8483
mahnob_790,profile1d_linear__parh_ossm,P1D_lin,0.9102,0.9498,0.7619,0.9631,0.7619,0.9631,0.8113,0.8183,0.9615,0.9843,0.9981,0.9993,0.0350,0.0140,0.0350,0.0140,1.0000,1.0000,0.1887,0.1817,1.0000,1.0000,0.0000,0.0000,0.9102,0.9498,1.0324,1.0000,0.0000,136.5569,200.0000,0.0357,0.0342,0.1042,0.0883,0.0028,0.0000,,,0.0000,1.0000,1.0000,1.0000,1.0000,1.3810,1.7549,0.0078,0.0147,0.6017,1.0496
mahnob_790,profile1d_quadratic__parh_ossm,P1D_quad,0.9235,0.9656,0.8105,0.9972,0.8105,0.9972,0.7903,0.7554,0.9980,0.9994,0.9981,0.9994,0.0013,0.0006,0.0013,0.0006,1.0000,1.0000,0.2097,0.2446,1.0000,1.0000,0.0000,0.0000,0.9235,0.9656,1.0398,1.0000,0.0002,126.5420,200.0000,0.0358,0.0344,0.1260,0.1208,0.0000,0.0000,0.9789,0.2060,0.0000,0.9949,1.0288,0.0000,0.0000,1.4052,1.8387,0.0000,0.0000,0.0000,0.4988
mahnob_790,profile1d_cubic__parh_ossm,P1D_cub,0.9235,0.9657,0.7911,0.9941,0.7911,0.9941,0.8008,0.7720,0.9980,0.9993,0.9981,0.9993,0.0013,0.0006,0.0013,0.0006,1.0000,1.0000,0.1992,0.2280,1.0000,1.0000,0.0000,0.0000,0.9235,0.9657,1.0382,1.0000,0.0003,130.1246,200.0000,0.0358,0.0343,0.1179,0.1136,0.0000,0.0000,0.9819,0.2044,0.0000,0.9963,1.0402,0.0000,0.0000,1.3955,1.7966,0.0000,0.0000,0.0000,0.4046
mahnob_790,profile1d_consensus__parh_ossm,P1D_cons,0.9273,0.9551,0.8384,0.9958,0.4611,0.5477,0.5802,0.5871,0.9993,0.9997,0.9993,0.9997,0.0006,0.0003,0.0006,0.0003,1.0000,1.0000,0.4198,0.4129,1.0000,1.0000,0.0000,0.0000,0.9787,0.9700,1.0174,1.0000,0.0000,161.2222,200.0000,0.0383,0.0368,0.1347,0.1170,0.0000,0.0000,0.9903,0.1561,0.0000,0.9952,1.0074,0.0000,0.0000,1.2306,2.6791,0.0000,0.0000,0.0000,0.1275
mahnob_792,of_farneback__parh_ossm,OF,0.9193,0.9684,0.7607,0.9552,0.7607,0.9552,0.7726,0.7791,0.9579,0.9805,0.9868,0.9960,0.0362,0.0172,0.0362,0.0172,1.0000,1.0000,0.2274,0.2209,1.0000,1.0000,0.0000,0.0000,0.9193,0.9684,1.0202,1.0000,0.0684,107.6398,156.3516,0.0434,0.0361,0.1111,0.0894,0.0028,0.4708,,,0.0000,1.0000,1.0000,1.0000,1.0000,1.3803,1.9095,0.0250,0.0217,0.6745,0.8719
mahnob_792,of_disp_bridge__parh_ossm,OF_bridge,0.9318,0.9658,0.6502,0.8001,0.6502,0.8001,0.8514,0.8871,0.9553,0.9707,0.9990,0.9996,0.0425,0.0272,0.0425,0.0272,1.0000,1.0000,0.1486,0.1129,1.0000,1.0000,0.0000,0.0000,0.9318,0.9658,1.0124,1.0000,0.0000,172.3046,200.0000,0.0389,0.0365,0.0853,0.0639,0.0011,0.3456,,,0.0000,1.0000,1.0000,1.0000,1.0000,1.3251,1.5943,0.0028,0.0253,0.5215,0.9860
mahnob_792,dof__parh_ossm,DoF,0.9278,0.9665,0.6705,0.8485,0.6705,0.8485,0.6836,0.6765,0.9474,0.9830,0.9970,0.9996,0.0489,0.0157,0.0489,0.0157,1.0000,1.0000,0.3164,0.3235,1.0000,1.0000,0.0000,0.0000,0.9278,0.9665,1.0406,1.0000,0.0075,130.3855,200.0000,0.0360,0.0333,0.0802,0.0668,0.0000,0.0000,,,0.0000,1.0000,1.0000,1.0000,1.0000,1.3352,2.2657,0.0128,0.0175,0.7598,1.1208
mahnob_792,dof_disp_bridge__parh_ossm,DoF_bridge,0.9231,0.9703,0.8196,0.9977,0.8196,0.9977,0.7871,0.7551,0.9847,0.9929,0.9975,0.9996,0.0128,0.0065,0.0128,0.0065,1.0000,1.0000,0.2129,0.2449,1.0000,1.0000,0.0000,0.0000,0.9231,0.9703,1.0484,1.0000,0.0019,124.0996,200.0000,0.0342,0.0312,0.1285,0.1205,0.0000,0.0000,,,0.0000,1.0000,1.0000,1.0000,1.0000,1.4098,1.8516,0.0026,0.0024,0.3439,0.9629
mahnob_792,profile1d_linear__parh_ossm,P1D_lin,0.9262,0.9762,0.6958,0.9051,0.6958,0.9051,0.6837,0.6751,0.9432,0.9716,0.9806,0.9994,0.0466,0.0252,0.0466,0.0252,1.0000,1.0000,0.3163,0.3249,1.0000,1.0000,0.0000,0.0000,0.9262,0.9762,1.0417,1.0000,0.0126,130.7882,200.0000,0.3309,0.0321,0.0930,0.0763,0.0013,0.0000,,,0.0000,1.0000,1.0000,1.0000,1.0000,1.3479,2.2653,0.0024,0.0236,0.7286,1.8549
mahnob_792,profile1d_quadratic__parh_ossm,P1D_quad,0.9281,0.9715,0.6945,0.8822,0.6945,0.8822,0.7937,0.8097,0.9738,0.9992,0.9740,0.9992,0.0163,0.0007,0.0163,0.0007,1.0000,1.0000,0.2063,0.1903,1.0000,1.0000,0.0000,0.0000,0.9281,0.9715,1.0394,1.0000,0.0122,134.5969,200.0000,0.3739,0.0289,0.0862,0.0710,0.0000,0.0000,0.9807,0.2126,0.0000,1.0071,1.1252,0.0000,0.0000,1.3472,1.8252,0.0000,0.0000,0.0000,1.6853
mahnob_792,profile1d_cubic__parh_ossm,P1D_cub,0.9273,0.9709,0.6946,0.8884,0.6946,0.8884,0.7878,0.7918,0.9717,0.9992,0.9720,0.9992,0.0173,0.0007,0.0173,0.0007,1.0000,1.0000,0.2122,0.2082,1.0000,1.0000,0.0000,0.0000,0.9273,0.9709,1.0395,1.0000,0.0181,129.1923,200.0000,0.4700,0.0288,0.0881,0.0736,0.0000,0.0000,0.9831,0.2046,0.0000,1.0077,1.1189,0.0000,0.0000,1.3473,1.8487,0.0000,0.0000,0.0000,1.8692
mahnob_792,profile1d_consensus__parh_ossm,P1D_cons,0.9330,0.9655,0.6729,0.8394,0.3701,0.4617,0.7323,0.7313,0.9783,0.9993,0.9784,0.9994,0.0144,0.0006,0.0144,0.0006,1.0000,1.0000,0.2677,0.2687,1.0000,1.0000,0.0000,0.0000,0.9796,0.9700,1.0113,1.0000,0.0367,158.9352,200.0000,0.2204,0.0373,0.0801,0.0652,0.0000,0.0000,0.9826,0.1958,0.0000,1.0104,1.2754,0.0000,0.0000,1.1850,2.0707,0.0000,0.0000,0.0000,1.5911
mahnob_794,of_farneback__parh_ossm,OF,0.9217,0.9663,0.6942,0.8823,0.6942,0.8823,0.7841,0.8063,0.9422,0.9711,0.9840,0.9951,0.0509,0.0263,0.0509,0.0263,1.0000,1.0000,0.2159,0.1937,1.0000,1.0000,0.0000,0.0000,0.9217,0.9663,1.0104,1.0000,0.0521,136.8260,200.0000,0.0518,0.0384,0.0965,0.0738,0.0014,0.3450,,,0.0000,1.0000,1.0000,1.0000,1.0000,1.3471,1.8637,0.0234,0.0323,0.6366,1.1779
mahnob_794,of_disp_bridge__parh_ossm,OF_bridge,0.9221,0.9641,0.6386,0.7655,0.6386,0.7655,0.8625,0.8957,0.9582,0.9834,0.9982,0.9997,0.0375,0.0149,0.0375,0.0149,1.0000,1.0000,0.1375,0.1043,1.0000,1.0000,0.0000,0.0000,0.9221,0.9641,1.0326,1.0000,0.0024,143.1606,200.0000,0.0381,0.0363,0.0743,0.0587,0.0011,0.3207,,,0.0000,1.0000,1.0000,1.0000,1.0000,1.3193,1.5501,0.0559,0.0238,2.0216,1.1593
mahnob_794,dof__parh_ossm,DoF,0.9224,0.9704,0.6954,0.8952,0.6954,0.8952,0.6954,0.7152,0.9032,0.9738,0.9877,0.9996,0.0860,0.0233,0.0860,0.0233,1.0000,1.0000,0.3046,0.2848,1.0000,1.0000,0.0000,0.0000,0.9224,0.9704,1.0423,1.0000,0.0274,120.8805,200.0000,0.0788,0.0334,0.0830,0.0741,0.0000,0.0000,,,0.0000,1.0000,1.0000,1.0000,1.0000,1.3477,2.2184,0.0096,0.0173,1.1023,2.3342
mahnob_794,dof_disp_bridge__parh_ossm,DoF_bridge,0.9264,0.9655,0.6751,0.8606,0.6751,0.8606,0.8418,0.8717,0.9654,0.9867,0.9963,0.9994,0.0314,0.0119,0.0314,0.0119,1.0000,1.0000,0.1582,0.1283,1.0000,1.0000,0.0000,0.0000,0.9264,0.9655,1.0256,1.0000,0.0000,144.1826,200.0000,0.0427,0.0365,0.0864,0.0696,0.0000,0.0000,,,0.0000,1.0000,1.0000,1.0000,1.0000,1.3376,1.6327,0.0058,0.0106,0.5941,0.8700
mahnob_794,profile1d_linear__parh_ossm,P1D_lin,0.9241,0.9700,0.7786,0.9740,0.7786,0.9740,0.7492,0.7386,0.9271,0.9735,0.9837,0.9991,0.0638,0.0245,0.0638,0.0245,1.0000,1.0000,0.2508,0.2614,1.0000,1.0000,0.0000,0.0000,0.9241,0.9700,1.0392,1.0000,0.0055,126.6664,200.0000,0.2686,0.0325,0.1078,0.0927,0.0026,0.0000,,,0.0000,1.0000,1.0000,1.0000,1.0000,1.3893,2.0034,0.0107,0.0328,0.9887,1.5659
mahnob_794,profile1d_quadratic__parh_ossm,P1D_quad,0.9238,0.9672,0.8450,0.9972,0.4648,0.5485,0.7061,0.6920,0.9824,0.9992,0.9825,0.9993,0.0118,0.0007,0.0118,0.0007,1.0000,1.0000,0.2939,0.3080,1.0000,1.0000,0.0000,0.0000,0.9798,0.9700,1.0267,1.0000,0.0240,130.5979,200.0000,0.3069,0.0298,0.1273,0.1187,0.0000,0.0000,0.9917,0.1348,0.0000,0.9890,0.9808,0.0000,0.0000,1.2324,2.1756,0.0000,0.0000,0.0000,1.7353
mahnob_794,profile1d_cubic__parh_ossm,P1D_cub,0.9223,0.9675,0.8182,0.9931,0.4500,0.5462,0.7196,0.6946,0.9814,0.9992,0.9815,0.9992,0.0126,0.0007,0.0126,0.0007,1.0000,1.0000,0.2804,0.3054,1.0000,1.0000,0.0000,0.0000,0.9801,0.9700,1.0260,1.0000,0.0317,128.3829,200.0000,0.3064,0.0299,0.1212,0.1091,0.0000,0.0000,0.9897,0.1373,0.0000,0.9860,0.9746,0.0000,0.0000,1.2250,2.1215,0.0000,0.0000,0.0000,1.6001
mahnob_794,profile1d_consensus__parh_ossm,P1D_cons,0.9230,0.9637,0.7161,0.9170,0.3938,0.5043,0.7846,0.7918,0.9826,0.9997,0.9827,0.9997,0.0110,0.0003,0.0110,0.0003,1.0000,1.0000,0.2154,0.2082,1.0000,1.0000,0.0000,0.0000,0.9798,0.9700,1.0186,1.0000,0.0251,144.8827,200.0000,0.3126,0.0365,0.0930,0.0769,0.0000,0.0000,0.9973,0.0759,0.0000,0.9953,1.0581,0.0000,0.0000,1.1969,1.8615,0.0000,0.0000,0.0000,1.9354
mahnob_796,of_farneback__parh_ossm,OF,0.9233,0.9662,0.7202,0.9315,0.7202,0.9315,0.7682,0.7815,0.9241,0.9631,0.9864,0.9949,0.0682,0.0341,0.0682,0.0341,1.0000,1.0000,0.2318,0.2185,1.0000,1.0000,0.0000,0.0000,0.9233,0.9662,1.0181,1.0000,0.0602,114.9565,200.0000,0.0442,0.0381,0.1012,0.0865,0.0022,0.3757,,,0.0000,1.0000,1.0000,1.0000,1.0000,1.3601,1.9272,0.0310,0.0610,0.9780,0.9750
mahnob_796,of_disp_bridge__parh_ossm,OF_bridge,0.9281,0.9630,0.7282,0.9095,0.7282,0.9095,0.6654,0.6651,0.9052,0.9493,0.9984,0.9996,0.0865,0.0426,0.0865,0.0426,1.0000,1.0000,0.3346,0.3349,1.0000,1.0000,0.0000,0.0000,0.9281,0.9630,1.0280,1.0000,0.0022,147.6721,200.0000,0.0378,0.0331,0.0850,0.0786,0.0012,0.2116,,,0.0000,1.0000,1.0000,1.0000,1.0000,1.3641,2.3383,0.0328,0.0697,1.2713,1.4821
mahnob_796,dof__parh_ossm,DoF,0.9219,0.9742,0.7134,0.9291,0.7134,0.9291,0.8268,0.8236,0.9553,0.9826,0.9985,0.9997,0.0399,0.0151,0.0399,0.0151,1.0000,1.0000,0.1732,0.1764,1.0000,1.0000,0.0000,0.0000,0.9219,0.9742,1.0412,1.0000,0.0025,128.6439,200.0000,0.0378,0.0345,0.0828,0.0837,0.0000,0.0000,,,0.0000,1.0000,1.0000,1.0000,1.0000,1.3567,1.6927,0.0261,0.0133,0.8234,1.1205
mahnob_796,dof_disp_bridge__parh_ossm,DoF_bridge,0.9269,0.9663,0.6408,0.7585,0.6408,0.7585,0.6736,0.6591,0.9426,0.9850,0.9972,0.9992,0.0526,0.0128,0.0526,0.0128,1.0000,1.0000,0.3264,0.3409,1.0000,1.0000,0.0000,0.0000,0.9269,0.9663,1.0234,1.0000,0.0000,149.6956,200.0000,0.0397,0.0364,0.0843,0.0605,0.0000,0.0000,,,0.0000,1.0000,1.0000,1.0000,1.0000,1.3204,2.3057,0.0019,0.0280,0.6371,1.3607
mahnob_796,profile1d_linear__parh_ossm,P1D_lin,0.9243,0.9735,0.6239,0.7828,0.6239,0.7828,0.6586,0.6442,0.9453,0.9671,0.9977,0.9993,0.0518,0.0300,0.0518,0.0300,1.0000,1.0000,0.3414,0.3558,1.0000,1.0000,0.0000,0.0000,0.9243,0.9735,1.0341,1.0000,0.0000,128.8086,200.0000,0.0372,0.0341,0.0883,0.0643,0.0007,0.0000,,,0.0000,1.0000,1.0000,1.0000,1.0000,1.3120,2.3655,0.0060,0.0332,0.6482,1.0699
mahnob_796,profile1d_quadratic__parh_ossm,P1D_quad,0.9282,0.9657,0.7109,0.8967,0.7109,0.8967,0.6582,0.6487,0.9967,0.9988,0.9968,0.9989,0.0024,0.0010,0.0024,0.0010,1.0000,1.0000,0.3418,0.3513,1.0000,1.0000,0.0000,0.0000,0.9282,0.9657,1.0373,1.0000,0.0042,132.1765,200.0000,0.0355,0.0326,0.0949,0.0760,0.0000,0.0000,0.9841,0.2792,0.0000,1.0461,1.1031,0.0000,0.0000,1.3554,2.3673,0.0000,0.0000,0.0000,0.4191
mahnob_796,profile1d_cubic__parh_ossm,P1D_cub,0.9279,0.9674,0.7101,0.9065,0.7101,0.9065,0.6546,0.6450,0.9965,0.9988,0.9965,0.9989,0.0026,0.0010,0.0026,0.0010,1.0000,1.0000,0.3454,0.3550,1.0000,1.0000,0.0000,0.0000,0.9279,0.9674,1.0346,1.0000,0.0042,137.5872,200.0000,0.0357,0.0328,0.0971,0.0779,0.0000,0.0000,0.9834,0.2864,0.0000,1.0451,1.1025,0.0000,0.0000,1.3551,2.3816,0.0000,0.0000,0.0000,0.5133
mahnob_796,profile1d_consensus__parh_ossm,P1D_cons,0.9280,0.9698,0.5828,0.6104,0.5828,0.6104,0.7047,0.6800,0.9974,0.9992,0.9975,0.9993,0.0020,0.0007,0.0020,0.0007,1.0000,1.0000,0.2953,0.3200,1.0000,1.0000,0.0000,0.0000,0.9280,0.9698,1.0225,1.0000,0.0055,141.1063,200.0000,0.0385,0.0354,0.0700,0.0473,0.0000,0.0000,0.9812,0.3099,0.0000,1.0035,1.3217,0.0000,0.0000,1.2914,2.1813,0.0000,0.0000,0.0000,0.4789
mahnob_798,of_farneback__parh_ossm,OF,0.9226,0.9694,0.7256,0.9413,0.7256,0.9413,0.7816,0.7821,0.9169,0.9681,0.9779,0.9952,0.0708,0.0293,0.0708,0.0293,1.0000,1.0000,0.2184,0.2179,1.0000,1.0000,0.0000,0.0000,0.9226,0.9694,1.0377,1.0000,0.0468,106.4868,200.0000,0.0751,0.0385,0.0975,0.0843,0.0023,0.3837,,,0.0000,1.0000,1.0000,1.0000,1.0000,1.3628,1.8737,0.0268,0.0635,1.1561,1.3703
mahnob_798,of_disp_bridge__parh_ossm,OF_bridge,0.9229,0.9622,0.6850,0.8476,0.6850,0.8476,0.6630,0.6492,0.9156,0.9697,0.9985,0.9997,0.0777,0.0265,0.0777,0.0265,1.0000,1.0000,0.3370,0.3508,1.0000,1.0000,0.0000,0.0000,0.9229,0.9622,1.0271,1.0000,0.0033,152.6584,200.0000,0.0347,0.0331,0.0834,0.0680,0.0007,0.2067,,,0.0000,1.0000,1.0000,1.0000,1.0000,1.3425,2.3480,0.1196,0.0936,2.9128,1.4932
mahnob_798,dof__parh_ossm,DoF,0.9233,0.9584,0.6625,0.8264,0.6625,0.8264,0.6875,0.6777,0.9401,0.9885,0.9979,0.9997,0.0547,0.0105,0.0547,0.0105,1.0000,1.0000,0.3125,0.3223,1.0000,1.0000,0.0000,0.0000,0.9233,0.9584,1.0253,1.0000,0.0050,140.5200,200.0000,0.0357,0.0340,0.0861,0.0665,0.0000,0.0000,,,0.0000,1.0000,1.0000,1.0000,1.0000,1.3312,2.2500,0.0080,0.0148,1.0654,1.6709
mahnob_798,dof_disp_bridge__parh_ossm,DoF_bridge,0.9241,0.9658,0.7588,0.9732,0.7588,0.9732,0.6360,0.6413,0.9715,0.9923,0.9986,0.9996,0.0257,0.0069,0.0257,0.0069,1.0000,1.0000,0.3640,0.3587,1.0000,1.0000,0.0000,0.0000,0.9241,0.9658,1.0336,1.0000,0.0000,138.9742,200.0000,0.0389,0.0368,0.1028,0.0929,0.0000,0.0000,,,0.0000,1.0000,1.0000,1.0000,1.0000,1.3794,2.4559,0.0020,0.0126,0.5411,1.0653
mahnob_798,profile1d_linear__parh_ossm,P1D_lin,0.9259,0.9731,0.6925,0.8930,0.6925,0.8930,0.7099,0.6930,0.9454,0.9835,0.9826,0.9994,0.0461,0.0152,0.0461,0.0152,1.0000,1.0000,0.2901,0.3070,1.0000,1.0000,0.0000,0.0000,0.9259,0.9731,1.0440,1.0000,0.0052,121.2392,200.0000,0.4034,0.0318,0.0936,0.0731,0.0010,0.0000,,,0.0000,1.0000,1.0000,1.0000,1.0000,1.3463,2.1602,0.0430,0.0602,2.1319,1.9695
mahnob_798,profile1d_quadratic__parh_ossm,P1D_quad,0.9221,0.9698,0.8089,0.9960,0.4449,0.5478,0.7201,0.6976,0.9758,0.9995,0.9758,0.9995,0.0161,0.0005,0.0161,0.0005,1.0000,1.0000,0.2799,0.3024,1.0000,1.0000,0.0000,0.0000,0.9806,0.9700,1.0180,1.0000,0.0419,136.3422,200.0000,0.3245,0.0312,0.1171,0.1150,0.0000,0.0000,0.9877,0.0896,0.0000,0.9952,1.0552,0.0000,0.0000,1.2225,2.1194,0.0000,0.0000,0.0000,2.0595
mahnob_798,profile1d_cubic__parh_ossm,P1D_cub,0.9233,0.9688,0.7932,0.9923,0.4363,0.5458,0.6849,0.6794,0.9734,0.9993,0.9735,0.9994,0.0172,0.0006,0.0172,0.0006,1.0000,1.0000,0.3151,0.3206,1.0000,1.0000,0.0000,0.0000,0.9799,0.9700,1.0143,1.0000,0.0409,140.9305,200.0000,0.6083,0.0312,0.1159,0.1081,0.0000,0.0000,0.9884,0.0850,0.0000,0.9980,1.0576,0.0000,0.0000,1.2181,2.2605,0.0000,0.0000,0.0000,2.7363
mahnob_798,profile1d_consensus__parh_ossm,P1D_cons,0.9280,0.9652,0.6904,0.8394,0.3797,0.4617,0.7369,0.7322,0.9756,0.9995,0.9756,0.9995,0.0164,0.0004,0.0164,0.0004,1.0000,1.0000,0.2631,0.2678,1.0000,1.0000,0.0000,0.0000,0.9797,0.9700,1.0103,1.0000,0.0253,150.5595,200.0000,0.3331,0.0380,0.0874,0.0653,0.0000,0.0000,0.9909,0.0755,0.0000,0.9941,1.1183,0.0000,0.0000,1.1898,2.0522,0.0000,0.0000,0.0000,2.5753
mahnob_8,of_farneback__parh_ossm,OF,0.9240,0.9667,0.7781,0.9776,0.7781,0.9776,0.7505,0.7458,0.9302,0.9669,0.9875,0.9968,0.0600,0.0304,0.0600,0.0304,1.0000,1.0000,0.2495,0.2542,1.0000,1.0000,0.0000,0.0000,0.9240,0.9667,1.0284,1.0000,0.0233,127.8108,200.0000,0.0511,0.0317,0.1203,0.0985,0.0022,0.4588,,,0.0000,1.0000,1.0000,1.0000,1.0000,1.3890,1.9982,0.0229,0.0594,0.8088,1.0877
mahnob_8,of_disp_bridge__parh_ossm,OF_bridge,0.9247,0.9656,0.6634,0.8377,0.6634,0.8377,0.8500,0.8749,0.9634,0.9845,0.9993,0.9997,0.0327,0.0135,0.0327,0.0135,1.0000,1.0000,0.1500,0.1251,1.0000,1.0000,0.0000,0.0000,0.9247,0.9656,1.0350,1.0000,0.0000,146.3666,200.0000,0.0333,0.0307,0.0865,0.0703,0.0027,0.3448,,,0.0000,1.0000,1.0000,1.0000,1.0000,1.3317,1.5999,0.0318,0.0192,0.6842,0.6863
mahnob_8,dof__parh_ossm,DoF,0.9266,0.9684,0.6696,0.8641,0.6696,0.8641,0.8340,0.8585,0.9256,0.9871,0.9985,0.9997,0.0695,0.0117,0.0695,0.0117,1.0000,1.0000,0.1660,0.1415,1.0000,1.0000,0.0000,0.0000,0.9266,0.9684,1.0377,1.0000,0.0000,133.3789,200.0000,0.0319,0.0300,0.0844,0.0695,0.0000,0.0000,,,0.0000,1.0000,1.0000,1.0000,1.0000,1.3348,1.6639,0.0038,0.0301,0.8904,1.4931
mahnob_8,dof_disp_bridge__parh_ossm,DoF_bridge,0.9295,0.9661,0.6624,0.7559,0.6624,0.7559,0.8562,0.8997,0.9705,0.9830,0.9988,0.9996,0.0270,0.0155,0.0270,0.0155,1.0000,1.0000,0.1438,0.1003,1.0000,1.0000,0.0000,0.0000,0.9295,0.9661,1.0345,1.0000,0.0000,145.9560,200.0000,0.0330,0.0307,0.0822,0.0608,0.0000,0.0000,,,0.0000,1.0000,1.0000,1.0000,1.0000,1.3312,1.5751,0.0117,0.0196,0.4748,0.8102
mahnob_8,profile1d_linear__parh_ossm,P1D_lin,0.9215,0.9681,0.7225,0.9071,0.7225,0.9071,0.6488,0.6457,0.9541,0.9874,0.9972,0.9993,0.0395,0.0110,0.0395,0.0110,1.0000,1.0000,0.3512,0.3543,1.0000,1.0000,0.0000,0.0000,0.9215,0.9681,1.0327,1.0000,0.0068,139.5505,200.0000,0.0371,0.0290,0.0993,0.0780,0.0004,0.0000,,,0.0000,1.0000,1.0000,1.0000,1.0000,1.3612,2.4050,0.0023,0.0201,0.6281,1.1270
mahnob_8,profile1d_quadratic__parh_ossm,P1D_quad,0.9262,0.9657,0.8192,0.9975,0.4506,0.5486,0.6008,0.6209,0.9971,0.9994,0.9985,0.9994,0.0012,0.0006,0.0012,0.0006,1.0000,1.0000,0.3992,0.3791,1.0000,1.0000,0.0000,0.0000,0.9798,0.9700,1.0181,1.0000,0.0026,152.6181,200.0000,0.0327,0.0290,0.1253,0.1198,0.0000,0.0000,0.9811,0.1314,0.0000,1.0031,0.9859,0.0000,0.0000,1.2253,2.5968,0.0000,0.0000,0.0000,0.8002
mahnob_8,profile1d_cubic__parh_ossm,P1D_cub,0.9262,0.9655,0.8189,0.9975,0.4504,0.5486,0.6006,0.6208,0.9971,0.9994,0.9985,0.9994,0.0012,0.0006,0.0012,0.0006,1.0000,1.0000,0.3994,0.3792,1.0000,1.0000,0.0000,0.0000,0.9798,0.9700,1.0179,1.0000,0.0029,153.1224,200.0000,0.0327,0.0290,0.1251,0.1192,0.0000,0.0000,0.9809,0.1324,0.0000,1.0026,0.9855,0.0000,0.0000,1.2252,2.5976,0.0000,0.0000,0.0000,0.8056
mahnob_8,profile1d_consensus__parh_ossm,P1D_cons,0.9299,0.9637,0.8029,0.9942,0.4416,0.5468,0.8056,0.7829,0.9993,0.9998,0.9994,0.9998,0.0005,0.0002,0.0005,0.0002,1.0000,1.0000,0.1944,0.2171,1.0000,1.0000,0.0000,0.0000,0.9795,0.9700,1.0192,1.0000,0.0000,159.2633,200.0000,0.0320,0.0300,0.1149,0.1099,0.0000,0.0000,0.9891,0.0981,0.0000,1.0049,1.0039,0.0000,0.0000,1.2208,1.7777,0.0000,0.0000,0.0000,0.1385
