video,method,family,q_obs_mean,q_obs_median,q_dyn_raw_mean,q_dyn_raw_median,q_dyn_mean,q_dyn_median,q_osc_mean,q_osc_median,obs_osc_support_mean,obs_osc_support_median,obs_full_support_mean,obs_full_support_median,obs_nonosc_need_mean,obs_nonosc_need_median,obs_nonosc_need_eff_mean,obs_nonosc_need_eff_median,residual_prior_mean,residual_prior_median,aper_drive_mean,aper_drive_median,helper_trust_mean,helper_trust_median,helper_bias_conf_mean,helper_bias_conf_median,pi_mean,pi_median,lambda_mean,lambda_median,lambda_lt095_frac,nu_mean,nu_median,R_mean,R_median,helper_mismatch_mean,helper_mismatch_median,freq_rescue_active_frac,output_rate_blend_active_frac,obs_fit_corr,obs_fit_rmse,obs_lag_sec,obs_g_h1,obs_g_h2,obs_g_b,obs_g_r,Qosc_scale_mean,Qaper_scale_mean,baseline_energy_ratio,residual_energy_ratio,max_abs_zfull_minus_zosc,max_abs_zosc_causal_minus_smoothed
cohface_11_0,of_disp_bridge__parh_ossm,OF_bridge,0.93731721848359,0.9719437212588975,0.47034633141839693,0.43315248208925333,0.47034633141839693,0.43315248208925333,0.7167675796778437,0.6957376096953509,0.9886181405336653,0.9932459882851055,0.9994365705364753,0.999800177631694,0.010414594862926407,0.006043532374243488,,,,,,,1.0,1.0,0.0,0.0,0.93731721848359,0.9719437212588975,1.0209203190735696,1.0,0.0,163.39749782091707,200.0,0.03376859824692769,0.030834385390317794,0.04535240633715711,0.0383916896968623,0.0,0.03507340946166395,,,0.0,1.0,1.0,1.0,1.0,1.2351731657091984,2.1329296812886254,0.019515975773774744,0.005937685064604811,0.27228656024010095,0.29941465762023445
cohface_11_0,dof__parh_ossm,DoF,0.9277713778903505,0.9673225086102926,0.6030265575213526,0.6591861652072968,0.6030265575213526,0.6591861652072968,0.6600726205378765,0.6343414823401902,0.9792572113664786,0.9910166377689238,0.9955454436108065,0.9985565683820747,0.01778626809187974,0.00781457429882626,,,,,,,1.0,1.0,0.0,0.0,0.9277713778903505,0.9673225086102926,1.0147799376466196,1.0,0.0,162.81055323499973,200.0,0.040096461898147175,0.0355716905060394,0.08132560079999467,0.051839475411717795,0.0,0.0,,,0.0,1.0,1.0,1.0,1.0,1.3015132787606762,2.359709517848494,0.005647309186394969,0.011249440263946173,0.40988408371226726,0.5424493889170456
cohface_11_0,profile1d_linear__parh_ossm,P1D_lin,0.9346263951895892,0.9676119523217279,0.6668500677016148,0.8917868789156431,0.6668500677016148,0.8917868789156431,0.7235883079420985,0.716413627842385,0.9598185081760704,0.990278719032992,0.9820930357320276,0.9992538287321633,0.027625299559285384,0.008553015734351577,,,,,,,1.0,1.0,0.0,0.0,0.9346263951895892,0.9676119523217279,1.0019936826743272,1.0,0.0,192.09353839912686,200.0,0.1583123718053184,0.025910681707834993,0.09356502047854416,0.08126732571421469,0.0016313213703099511,0.0,,,0.0,1.0,1.0,1.0,1.0,1.3334250338508074,2.105646768231606,0.014323010802095564,0.00394513171895544,0.42669521189351994,2.1903970794209213
cohface_11_0,profile1d_quadratic__parh_ossm,P1D_quad,0.928988699745865,0.9732421724876092,0.6513662778327559,0.7872382607191232,0.6513662778327559,0.7872382607191232,0.676728334024893,0.6522222918293443,0.9827049851365106,0.9991084030324346,0.9906876828497504,0.9991363388751726,0.0081257445138533,0.0008281463265997768,,,,,,,1.0,1.0,0.0,0.0,0.928988699745865,0.9732421724876092,1.021566145389413,1.0,0.0,167.85811330642002,200.0,0.09871071851723326,0.03409883247050441,0.08036202030987129,0.06480806398044084,0.0,0.0,0.9854313746306886,0.2115441684366125,0.0,0.9986004998118759,1.0823019792715332,0.0,0.0,1.325683138916378,2.293086663900428,0.0,0.0,0.0,1.7268489302370473
cohface_11_0,profile1d_cubic__parh_ossm,P1D_cub,0.929596851216247,0.9727604025431453,0.6851623118954167,0.889956263404972,0.6851623118954167,0.889956263404972,0.6690007149345248,0.645173801294931,0.9813018592084114,0.998788344501643,0.989485025345915,0.9988585007434505,0.009155274765042746,0.0010873033750994354,,,,,,,1.0,1.0,0.0,0.0,0.929596851216247,0.9727604025431453,1.0219216981174248,1.0,0.0,166.15124940668812,200.0,0.10263717687456016,0.03413179043946935,0.08692185037082284,0.07470087083860842,0.0,0.0,0.9851297009495301,0.22069289749820992,0.0,0.9983064949456516,1.077112187866165,0.0,0.0,1.3425811559477083,2.3239971402619006,0.0,0.0,0.0,1.8035566785077666
cohface_11_1,of_farneback__parh_ossm,OF,0.9235395178835202,0.9639293463798246,0.5600257809805312,0.5745971416329958,0.5600257809805312,0.5745971416329958,0.867015578900873,0.906585395377586,0.93788731153806,0.9774237625846082,0.9725205164280367,0.994390609255746,0.0461520367678238,0.01946741630722959,,,,,,,1.0,1.0,0.0,0.0,0.9235395178835202,0.9639293463798246,1.0029686220212646,1.0,0.015810276679841896,179.1119721855431,200.0,0.1608327479848963,0.03492512776008961,0.06560502139826409,0.04857442354810243,0.0015810276679841897,0.23478260869565218,,,0.0,1.0,1.0,1.0,1.0,1.2800128904902657,1.531937684396508,0.01569576440026805,0.006146422672057284,0.48391979494968806,1.2950214389858108
cohface_11_1,of_disp_bridge__parh_ossm,OF_bridge,0.9305173163065837,0.9681509727331385,0.5108246719114548,0.49186526580836487,0.5108246719114548,0.49186526580836487,0.6910194996461272,0.6676083232264469,0.9672318117386915,0.9808172776420714,0.9982074303586524,0.9994273289752603,0.030096410303073088,0.017637353478343387,,,,,,,1.0,1.0,0.0,0.0,0.9305173163065837,0.9681509727331385,1.0144040473116185,1.0,0.0,165.31369998298342,200.0,0.036391868630778645,0.033250127561291185,0.05480275906923712,0.04203339269604972,0.0007905138339920949,0.03162055335968379,,,0.0,1.0,1.0,1.0,1.0,1.2554123359557274,2.2359220014154912,0.04708905301066816,0.010902025420050834,0.5140649118112117,0.7522933422072584
cohface_11_1,dof__parh_ossm,DoF,0.9267797231210837,0.9658492577850091,0.6548120942131647,0.8411698772814182,0.6548120942131647,0.8411698772814182,0.6526486859000268,0.6372489052515495,0.9609785754659329,0.9811923509107976,0.9940067548146541,0.9978443004538547,0.03426313511574053,0.01659726155527763,,,,,,,1.0,1.0,0.0,0.0,0.9267797231210837,0.9658492577850091,1.0127324587789992,1.0,0.005533596837944664,164.417496861824,200.0,0.040196408548092345,0.035409431086363026,0.08444511639365343,0.06975274960769601,0.0,0.0,,,0.0,1.0,1.0,1.0,1.0,1.3274060471065823,2.389405256399893,0.014070122343907683,0.01987301205105981,0.5291409543714158,0.7854409401510716
cohface_11_1,profile1d_linear__parh_ossm,P1D_lin,0.9348501458148816,0.9702083765805952,0.7309784783805182,0.9392535672198576,0.7309784783805182,0.9392535672198576,0.7194659051925254,0.7149218720532242,0.9316052253076522,0.9926189788373987,0.9658595041320244,0.998395583899525,0.056163084063062266,0.006984570520379374,,,,,,,1.0,1.0,0.0,0.0,0.9348501458148816,0.9702083765805952,1.015557718748645,1.0,0.017391304347826087,159.56050482949962,200.0,0.37511666412901673,0.033103929697163206,0.09158620638572561,0.08277720871365468,0.0047430830039525695,0.0,,,0.0,1.0,1.0,1.0,1.0,1.365489239190259,2.1221363792298984,0.021558609354716304,0.08748507327171327,1.211894705360891,1.2840278263389078
cohface_11_1,profile1d_quadratic__parh_ossm,P1D_quad,0.9313387982288408,0.9624804649056855,0.6096160778325642,0.7244980908677392,0.3352888428079104,0.3984739499772566,0.6723576660657711,0.6472269150351071,0.9944139400228724,0.9991367844105602,0.9965079379578484,0.9991799355365899,0.003038239468917252,0.0007685061900597479,,,,,,,1.0,1.0,0.0,0.0,0.979474299644124,0.97,1.0072983334916856,1.0,0.0,171.88943536923074,200.0,0.0380063469496739,0.032805806953319354,0.07488186815429451,0.0566563637091701,0.0,0.0,0.9871298933385383,0.17313328601389738,0.0,1.021972611249284,1.188552714675659,0.0,0.0,1.1676444214039552,2.3105693357369157,0.0,0.0,0.0,0.42258417068308507
cohface_11_1,profile1d_cubic__parh_ossm,P1D_cub,0.9330017359376287,0.9611090826884504,0.6388450425840149,0.7574712206500231,0.3513647734212082,0.41660917135751274,0.6685163501334543,0.6466739248017976,0.993508645877858,0.9989164457510751,0.9958941577943233,0.9989699819176614,0.003601485481555648,0.0009722032547959669,,,,,,,1.0,1.0,0.0,0.0,0.9789243068043243,0.97,1.005090239490767,1.0,0.0,176.12098211774085,200.0,0.03874628879095732,0.03254278412335456,0.0791833786225095,0.06141806004582856,0.0,0.0,0.9842541167258327,0.1901251442339911,0.0,1.0252838294097841,1.2062827680477222,0.0,0.0,1.175682386710604,2.3259345994661826,0.0,0.0,0.0,0.47278253398082426
cohface_11_2,of_farneback__parh_ossm,OF,0.9299272849487558,0.9649126323242838,0.5672186511972033,0.6154623388451883,0.5672186511972033,0.6154623388451883,0.9007775615033393,0.9176741599123939,0.9791210253212101,0.9919275141970574,0.9901013398690619,0.9970118324597649,0.016158405749293076,0.007188536983311178,,,,,,,1.0,1.0,0.0,0.0,0.9299272849487558,0.9649126323242838,1.0169304880568901,1.0,0.00734094616639478,156.41951312807586,200.0,0.062166796643046675,0.052691771053465224,0.0560028127277911,0.050446640399746445,0.0016313213703099511,0.31402936378466556,,,0.0,1.0,1.0,1.0,1.0,1.2836093255986016,1.3968897539866427,0.010010539816968396,0.0024710575767864914,0.2594388682708008,0.8276624443503822
cohface_11_2,of_disp_bridge__parh_ossm,OF_bridge,0.9328966910206721,0.9692156942768273,0.48105880215234453,0.5025919366624767,0.48105880215234453,0.5025919366624767,0.7226991912742657,0.7151014902436422,0.9856621592032861,0.997110768524287,0.9989820442502976,0.9996319287795046,0.011792629909234539,0.0025393051502496933,,,,,,,1.0,1.0,0.0,0.0,0.9328966910206721,0.9692156942768273,1.0149261623293635,1.0,0.0,171.74292569370067,200.0,0.05203634622093856,0.047439221002758075,0.04498131519917074,0.04166276433765928,0.0,0.017128874388254486,,,0.0,1.0,1.0,1.0,1.0,1.2405294010761723,2.109203234902937,0.032705764590781755,0.0079041708668529,0.41885226037951695,0.3251961615662864
cohface_11_2,dof__parh_ossm,DoF,0.9246840437323905,0.9693597456929659,0.6178879459905768,0.7564198852117325,0.6178879459905768,0.7564198852117325,0.8835071353708855,0.912731083879279,0.9648801632861471,0.9759680102973768,0.993862515787576,0.9985348069221114,0.030568652143575216,0.022033377369508,,,,,,,1.0,1.0,0.0,0.0,0.9246840437323905,0.9693597456929659,1.0297429622314909,1.0,0.0032626427406199023,138.05363522948946,200.0,0.058263690872664385,0.05220083886532105,0.06818609924361364,0.05898734704881553,0.0,0.0,,,0.0,1.0,1.0,1.0,1.0,1.3089439729952885,1.4659714585164578,0.040661566917638295,0.007191141533220576,0.44097237916596366,0.4570695025267262
cohface_11_2,profile1d_linear__parh_ossm,P1D_lin,0.9255274581077968,0.9706781512576343,0.6218164476573352,0.7560563334318812,0.6218164476573352,0.7560563334318812,0.7397621806157961,0.7431345420774684,0.9443618251729572,0.9962124175651246,0.9603136602325556,0.9990838131080865,0.04390671492537217,0.003453765817958865,,,,,,,1.0,1.0,0.0,0.0,0.9255274581077968,0.9706781512576343,1.0157565329156686,1.0,0.033442088091353996,148.64823189018912,200.0,0.26252243756647436,0.04826790081649577,0.07661964532096721,0.058832072008832365,0.0032626427406199023,0.0,,,0.0,1.0,1.0,1.0,1.0,1.3109082238286676,2.0409512775368155,0.012199516685859725,0.04456580873882196,1.0569140924060068,1.5493828835493453
cohface_11_2,profile1d_quadratic__parh_ossm,P1D_quad,0.9360606151170852,0.9691862649603842,0.5924626461135372,0.6870955967970668,0.3258544553624454,0.3779025782383868,0.6909646875712213,0.6807633571357063,0.9969746511935162,0.9995222070216425,0.9987621532336174,0.9995571648460311,0.0011106377319671627,0.0004270422811863961,,,,,,,1.0,1.0,0.0,0.0,0.9796194262308262,0.97,1.0144639207631116,1.0,0.0,172.2273592101907,200.0,0.0577709869112937,0.05220245226969469,0.061913305215489156,0.054968606579798907,0.0,0.0,0.992592348671751,0.11755315825549993,0.0,1.010699003259442,1.0748750730371293,0.0,0.0,1.1629272276812226,2.2361412497151147,0.0,0.0,0.0,0.360117038072968
cohface_11_2,profile1d_cubic__parh_ossm,P1D_cub,0.9336458890825785,0.9700596737288549,0.6190669146459012,0.7266105925428323,0.3404868030552457,0.39963582589855784,0.6879490286351695,0.6825298408925562,0.9968118976927869,0.9995262812261945,0.9987148922626885,0.9995436480993545,0.001150171174288296,0.0004344811755847555,,,,,,,1.0,1.0,0.0,0.0,0.9800818020859781,0.9700596737288549,1.0124888788404542,1.0,0.0,175.61314714265163,200.0,0.05793808736901954,0.05223426051365773,0.06314267565176206,0.05701691764131658,0.0,0.0,0.9921458143787194,0.12407350325611927,0.0,1.0097781208483916,1.0775557312167876,0.0,0.0,1.1702434015276229,2.248203885459322,0.0,0.0,0.0,0.37483513615529795
cohface_11_3,of_farneback__parh_ossm,OF,0.9171427346004246,0.9703277769987375,0.715637692604716,0.8760196449265146,0.715637692604716,0.8760196449265146,0.8076663606036856,0.8149712328742462,0.8987567364434949,0.9666954997586494,0.936807905826641,0.9895394451784622,0.07724554052716759,0.02735540159188221,,,,,,,1.0,1.0,0.0,0.0,0.9171427346004246,0.9703277769987375,1.011384955522776,1.0,0.07660961695191525,129.9773803338701,200.0,0.2840700330861207,0.08961456233646026,0.07576962016765271,0.07399606153574642,0.0057049714751426246,0.4172779136104319,,,0.0,1.0,1.0,1.0,1.0,1.357818846302358,1.7693345575852577,0.00936399926937977,0.004722741111080123,0.4215633958324121,1.726422218104472
cohface_11_3,of_disp_bridge__parh_ossm,OF_bridge,0.9249560423088533,0.9757436321508391,0.6226930985999356,0.7655655199539266,0.6226930985999356,0.7655655199539266,0.699798052337636,0.7071449589877141,0.9673420598192918,0.9887060457003635,0.9963435784746704,0.9993047700310196,0.022106577498828068,0.009556172339290625,,,,,,,1.0,1.0,0.0,0.0,0.9249560423088533,0.9757436321508391,1.020584388672016,1.0,0.0,154.51170930898036,200.0,0.1072158753087694,0.050357413814318595,0.06633992274752606,0.05949970315146316,0.0024449877750611247,0.1100244498777506,,,0.0,1.0,1.0,1.0,1.0,1.3113465492999679,2.200807790649456,0.03368350856138141,0.0053026574814360175,0.4495748081795643,1.6897845162383516
cohface_11_3,dof__parh_ossm,DoF,0.9289304606837988,0.9670643057384475,0.5699332611501817,0.6163622442174719,0.5699332611501817,0.6163622442174719,0.8837712189942614,0.9341441141674263,0.970013595721749,0.9893116917477947,0.9942955403162016,0.9982285427002421,0.021886584095349604,0.00927114918020766,,,,,,,1.0,1.0,0.0,0.0,0.9289304606837988,0.9670643057384475,1.0136887804454953,1.0,0.0,161.25142076812386,200.0,0.058058447657753566,0.04587063991681271,0.07027967400742255,0.047389360929061264,0.0,0.0,,,0.0,1.0,1.0,1.0,1.0,1.2849666305750909,1.4649151240229545,0.009705582740476853,0.008958685919629502,0.2985513335957388,0.8815910339361615
cohface_11_3,profile1d_linear__parh_ossm,P1D_lin,0.9146661640089675,0.9739274802937916,0.7113195627155324,0.9269372999606359,0.7113195627155324,0.9269372999606359,0.7168874631386257,0.7319569372855068,0.8767735259629075,0.9741380003347252,0.9198062577998343,0.9967204313682425,0.08596232547669956,0.023436768221064552,,,,,,,1.0,1.0,0.0,0.0,0.9146661640089675,0.9739274802937916,1.0203562178193832,1.0,0.07008964955175224,138.50212989570113,200.0,3.6701712709349232,0.05115068132059783,0.09679633379813264,0.07749806691875333,0.0057049714751426246,0.0,,,0.0,1.0,1.0,1.0,1.0,1.3556597813577662,2.132450147445497,0.07286528628910932,0.03144680892257088,1.1697239553679046,2.0967815096241367
cohface_11_3,profile1d_quadratic__parh_ossm,P1D_quad,0.9277453223384753,0.9763977285457457,0.6485380029129416,0.7637958413087949,0.6485380029129416,0.7637958413087949,0.674723055644428,0.656485858240917,0.9491716651674204,0.9964538371493686,0.9575334628040083,0.9966936792309943,0.0352755149994171,0.0031073818779554507,,,,,,,1.0,1.0,0.0,0.0,0.9277453223384753,0.9763977285457457,1.01381839397032,1.0,0.013039934800325998,155.0423820711853,200.0,0.25753595795370426,0.050435981025076446,0.07595970053268035,0.05959575203851539,0.0,0.0,0.9757938383850856,0.4465062141577251,0.05,0.9999305980005282,1.2462208113181867,0.0,0.0,1.3242690014564709,2.301107777422288,0.0,0.0,0.0,1.437709488477192
cohface_11_3,profile1d_cubic__parh_ossm,P1D_cub,0.9279129764838725,0.976533680320413,0.6536534884051095,0.7922876600174329,0.6536534884051095,0.7922876600174329,0.6755509414900179,0.6597557146137889,0.9500605452435106,0.9964206759240058,0.9584378714045689,0.9967282498624411,0.0344867106183517,0.0030262359837650576,,,,,,,1.0,1.0,0.0,0.0,0.9279129764838725,0.976533680320413,1.0133384137374815,1.0,0.011409942950285249,156.27725637983724,200.0,0.2576650151812344,0.05046483291635741,0.07642819678773402,0.061756539599535754,0.0,0.0,0.9757078579318176,0.4451314274096565,0.05,0.99841307456521,1.2431778173145192,0.0,0.0,1.3268267442025548,2.2977962340399283,0.0,0.0,0.0,1.4686151964010725
cohface_12_0,of_farneback__parh_ossm,OF,0.9187677152146826,0.9677745277491634,0.5429282607750928,0.5392618207959502,0.5429282607750928,0.5392618207959502,0.8814182169389685,0.9108655064935036,0.9340606370202285,0.9712272718871072,0.9752972687433222,0.993143843030476,0.05474815721195481,0.0255620720212697,,,,,,,1.0,1.0,0.0,0.0,0.9187677152146826,0.9677745277491634,1.0147218917671201,1.0,0.07419150285351934,112.65946632967554,200.0,0.07191518309587168,0.053450359482422306,0.05677843469877054,0.04410177024032749,0.0019023462270133164,0.23779327837666456,,,0.0,1.0,1.0,1.0,1.0,1.2714641303875465,1.474327132244126,0.034724487181780506,0.007169829934123936,0.623519974169815,0.9403352608227369
cohface_12_0,of_disp_bridge__parh_ossm,OF_bridge,0.9266466465213228,0.9671727546433653,0.5226895946223338,0.4958249228941425,0.5226895946223338,0.4958249228941425,0.7090935939623753,0.6928545031264772,0.9801837272912459,0.9905929731805315,0.9979026763447288,0.9991676033285435,0.015192487341860697,0.00832445780536939,,,,,,,1.0,1.0,0.0,0.0,0.9266466465213228,0.9671727546433653,1.0260896421635723,1.0,0.0,155.83655274255685,200.0,0.05550302701364694,0.05000937214479385,0.05616274840229555,0.04141395810916321,0.0,0.07736207989854153,,,0.0,1.0,1.0,1.0,1.0,1.2613447973111669,2.163625624150499,0.006443668691468542,0.006810939571182053,0.2603970317462725,0.5344755528084867
cohface_12_0,dof__parh_ossm,DoF,0.9267108446351262,0.9663265620514914,0.7206105051364862,0.9450063838440914,0.7206105051364862,0.9450063838440914,0.831879308190104,0.8351704927944499,0.9817410279584843,0.9918623026500386,0.9942458262185411,0.997608487183179,0.014254549179233132,0.007285875699059474,,,,,,,1.0,1.0,0.0,0.0,0.9267108446351262,0.9663265620514914,1.011513420499124,1.0,0.0,167.7180961850069,200.0,0.05982193691728848,0.05485273398875873,0.09494427256991358,0.08402668162228927,0.0,0.0,,,0.0,1.0,1.0,1.0,1.0,1.360305252568243,1.672482767239584,0.0032126311706901444,0.005116476926471598,0.2155687322283678,0.484673421014596
cohface_12_0,profile1d_linear__parh_ossm,P1D_lin,0.9233643239597883,0.9741400603829976,0.4852476228822678,0.47116919733741747,0.4852476228822678,0.47116919733741747,0.7022010534396782,0.6758213755140197,0.9845984964027635,0.9905795962184752,0.998635665861159,0.9996674560035308,0.01389002907657812,0.008596764314338534,,,,,,,1.0,1.0,0.0,0.0,0.9233643239597883,0.9741400603829976,1.0415374560397253,1.0,0.0,128.4301502293142,200.0,0.05601599461817032,0.0521573844791505,0.049675305437816335,0.04152711608601212,0.0006341154090044388,0.0,,,0.0,1.0,1.0,1.0,1.0,1.2426238114411339,2.191195786241287,0.036132603857084375,0.0033306730007944822,0.2555954362550381,0.3853938969939491
cohface_12_0,profile1d_quadratic__parh_ossm,P1D_quad,0.9220840952754302,0.9713426869285751,0.5511502033281868,0.6072581222227404,0.3031326118305028,0.3339919672225073,0.6908401582944144,0.686213519594213,0.9981149639668567,0.9996313124968174,0.9982135159741927,0.9996597562276194,0.001419895391254223,0.0003336428261130342,,,,,,,1.0,1.0,0.0,0.0,0.9797881017080339,0.9713426869285751,1.0288933993474305,1.0,0.0,146.90597051215386,200.0,0.05574650372939546,0.051906457221761446,0.056531878427935014,0.049080698124108174,0.0,0.0,0.984897767120206,0.12183083657421447,0.0,1.022363564391794,1.21618352972356,0.0,0.0,1.1515663059152514,2.2366393668223425,0.0,0.0,0.0,0.22605520356798087
cohface_12_0,profile1d_cubic__parh_ossm,P1D_cub,0.9240914729371693,0.9657498083975958,0.5634263353648649,0.6130621804625935,0.3098844844506757,0.33718419925442644,0.6864153415707359,0.6820337892993227,0.9975988060132603,0.9994455239838018,0.997700659383374,0.9994854107071749,0.0018564535037352327,0.0004918439252641349,,,,,,,1.0,1.0,0.0,0.0,0.9792104789657274,0.97,1.0246944515640075,1.0,0.0,150.2171635446139,200.0,0.05574725474538632,0.05190715650470828,0.05946921764362044,0.04903916470214803,0.0,0.0,0.9842095002645762,0.12313899717116499,0.0,1.021729446895701,1.2173685861455874,0.0,0.0,1.154942242225338,2.2543386337170563,0.0,0.0,0.0,0.27324877252118435
cohface_12_1,of_farneback__parh_ossm,OF,0.9159025209188871,0.9721251813265563,0.5699233505018744,0.6227348783879645,0.5699233505018744,0.6227348783879645,0.8734828890753661,0.901293946084265,0.9284646900902729,0.9784782165656425,0.9691813408549953,0.9942082514239425,0.051329862034044764,0.018747254114501455,,,,,,,1.0,1.0,0.0,0.0,0.9159025209188871,0.9721251813265563,1.0226718539553226,1.0,0.06372549019607843,124.53214498956058,200.0,0.10108853569335703,0.054069501123411856,0.06390691273047791,0.049945107102543546,0.0032679738562091504,0.23284313725490197,,,0.0,1.0,1.0,1.0,1.0,1.2849616752509372,1.5060684436985357,0.04186550520734407,0.009708611557769859,0.7405287615918419,0.8485194118172379
cohface_12_1,of_disp_bridge__parh_ossm,OF_bridge,0.928948942609812,0.9651332720109472,0.5716417065194754,0.6234053338881127,0.5716417065194754,0.6234053338881127,0.8872191634303284,0.9289449601999997,0.9722495459813294,0.9908372583894227,0.9967864404597968,0.999006855547621,0.024812220088980694,0.0078079709855231605,,,,,,,1.0,1.0,0.0,0.0,0.928948942609812,0.9651332720109472,1.0248705011725558,1.0,0.0,145.76051124084645,200.0,0.05588509724536998,0.05078154025270086,0.0642252689510289,0.04796604002510832,0.004901960784313725,0.16176470588235295,,,0.0,1.0,1.0,1.0,1.0,1.2858208532597377,1.4511233462786866,0.05580179849677374,0.019581935962343346,0.770675886867819,0.7199851942010754
cohface_12_1,dof__parh_ossm,DoF,0.9244148299917831,0.9665185809316519,0.6238360634521901,0.7832994016015868,0.6238360634521901,0.7832994016015868,0.6596293654156298,0.6451578892193036,0.971017145511764,0.9879939960884851,0.9915962859170445,0.997586212280738,0.025315614735841683,0.010153582079630685,,,,,,,1.0,1.0,0.0,0.0,0.9244148299917831,0.9665185809316519,1.0250439626793135,1.0,0.018790849673202614,148.1433745777631,200.0,0.06023853863805099,0.054639013120726214,0.07923711970157457,0.06259464664949146,0.0,0.0,,,0.0,1.0,1.0,1.0,1.0,1.311918031726095,2.361482538337481,0.00632470108000429,0.015200293062404625,0.3668434442334969,0.664457888937259
cohface_12_1,profile1d_linear__parh_ossm,P1D_lin,0.927927613072654,0.9719701488113701,0.5061698871939032,0.48711267935767594,0.5061698871939032,0.48711267935767594,0.9133675527179277,0.943584792814511,0.9880866563084558,0.9928878368118084,0.9981718202621825,0.9997006960032806,0.010891991189862692,0.006637470570805937,,,,,,,1.0,1.0,0.0,0.0,0.927927613072654,0.9719701488113701,1.0414986180896626,1.0,0.0,134.69888508940505,200.0,0.05693027394531017,0.05195276814850718,0.053541082168738055,0.041445615717124615,0.0032679738562091504,0.0,,,0.0,1.0,1.0,1.0,1.0,1.2530849435969516,1.3465297891282892,0.02049650151786222,0.003161402942534275,0.22582244165791876,0.39251676468444585
cohface_12_1,profile1d_quadratic__parh_ossm,P1D_quad,0.926103898423385,0.9693027199249717,0.5649657252320187,0.598890626527455,0.3107311488776103,0.32938984459010023,0.9062135609430476,0.9406094503304977,0.9970424098166205,0.9995617402037775,0.9976355717113249,0.9995901333973343,0.0019920432400982947,0.0003982927111144674,,,,,,,1.0,1.0,0.0,0.0,0.9805436955295566,0.97,1.0331114003520447,1.0,0.0,135.9230460868007,200.0,0.055802525264126414,0.050865732371322185,0.060292885776485027,0.048352289536594595,0.0,0.0,0.9973914111781238,0.05709400626068182,0.0,1.0074263089412663,1.1016191977156526,0.0,0.0,1.1553655744388052,1.3751457562278095,0.0,0.0,0.0,0.20615460380683515
cohface_12_1,profile1d_cubic__parh_ossm,P1D_cub,0.9261282435003793,0.9676168934465121,0.5652861054413866,0.6206601798261957,0.3109073579927626,0.34136309890440764,0.9059615698233875,0.9396776259454171,0.9970781899397991,0.9995394609314514,0.9975677728503651,0.9995520356793436,0.002052600558632337,0.00042717750309884117,,,,,,,1.0,1.0,0.0,0.0,0.9804936694839098,0.97,1.0328710118906217,1.0,0.0,135.16294625003613,200.0,0.056058506907094255,0.05111738626626673,0.060333608267567784,0.04895504904143848,0.0,0.0,0.9975080352612985,0.05577070743462316,0.0,1.0080386366668261,1.1054609453189088,0.0,0.0,1.1554536789963814,1.37615372070645,0.0,0.0,0.0,0.21066968449504553
cohface_12_2,of_farneback__parh_ossm,OF,0.9273836517164105,0.9658584337766939,0.5363914601618494,0.4973422761337438,0.5363914601618494,0.4973422761337438,0.8769501865180582,0.9200176648488105,0.929684070395519,0.9745412386953844,0.9610415127060334,0.9903923005478498,0.050467086028548234,0.022704272103199252,,,,,,,1.0,1.0,0.0,0.0,0.9273836517164105,0.9658584337766939,1.01687999851007,1.0,0.028793774319066146,153.92915079700325,200.0,0.20383362643434388,0.054003491370128574,0.061063131964598366,0.04405285163551101,0.0038910505836575876,0.22490272373540857,,,0.0,1.0,1.0,1.0,1.0,1.2681957300809246,1.492199253927767,0.025036835925323464,0.005607413257896375,0.4217281724899291,1.2551176494681628
cohface_12_2,of_disp_bridge__parh_ossm,OF_bridge,0.9345625251890627,0.9658210743553198,0.44960100934826214,0.38324960823110443,0.44960100934826214,0.38324960823110443,0.9257015147659501,0.9596776956053418,0.9791085268696748,0.9876574539981133,0.9986462520933392,0.9995696221398571,0.01846566534848183,0.011328246818871679,,,,,,,1.0,1.0,0.0,0.0,0.9345625251890627,0.9658210743553198,1.0192619692002978,1.0,0.0,159.79210341077172,200.0,0.056754504842501025,0.05196423850995304,0.0491406867910166,0.03671756664686132,0.0015564202334630351,0.14163424124513618,,,0.0,1.0,1.0,1.0,1.0,1.224800504674131,1.2971939409361997,0.02855423849229876,0.003466006978946174,0.30038472781814396,0.6501221431593645
cohface_12_2,dof__parh_ossm,DoF,0.9297896532581585,0.9636181561971933,0.6966366373422176,0.880628871206594,0.6966366373422176,0.880628871206594,0.6567427638008387,0.6439958762121442,0.9766274648726233,0.9896626695530036,0.9924659855580641,0.9967250667661451,0.019012957453704637,0.009131789894126219,,,,,,,1.0,1.0,0.0,0.0,0.9297896532581585,0.9636181561971933,1.0081422336129913,1.0,0.0062256809338521405,171.71612123065566,200.0,0.0609865496608711,0.055126967511047335,0.08856522270126126,0.07048535179700702,0.0,0.0,,,0.0,1.0,1.0,1.0,1.0,1.3483183186711087,2.373028944796645,0.0016628909399407808,0.006194754941607254,0.2715240074960461,0.58081060062661
