gt_freq_hz,gt_rr_bpm,snr_of_db,snr_OF_db,freq_mae_OF_base,freq_mae_OF_kfstd,freq_mae_OF_qrobf,snr_P1D-Cubic_db,freq_mae_P1D-Cubic_base,freq_mae_P1D-Cubic_kfstd,freq_mae_P1D-Cubic_qrobf,snr_P1D-Linear_db,freq_mae_P1D-Linear_base,freq_mae_P1D-Linear_kfstd,freq_mae_P1D-Linear_qrobf,snr_P1D-Quad_db,freq_mae_P1D-Quad_base,freq_mae_P1D-Quad_kfstd,freq_mae_P1D-Quad_qrobf,snr_DoF_db,freq_mae_DoF_base,freq_mae_DoF_kfstd,freq_mae_DoF_qrobf,trial_id,pkl_path,tier,tier_order,freq_mae_OF_base_eval,freq_mae_OF_kfstd_eval,freq_mae_OF_qrobf_eval,freq_mae_P1D-Cubic_base_eval,freq_mae_P1D-Cubic_kfstd_eval,freq_mae_P1D-Cubic_qrobf_eval,freq_mae_P1D-Linear_base_eval,freq_mae_P1D-Linear_kfstd_eval,freq_mae_P1D-Linear_qrobf_eval,freq_mae_P1D-Quad_base_eval,freq_mae_P1D-Quad_kfstd_eval,freq_mae_P1D-Quad_qrobf_eval,freq_mae_DoF_base_eval,freq_mae_DoF_kfstd_eval,freq_mae_DoF_qrobf_eval
0.19834710743801653,11.900826446280991,4.839191512253107,4.839191512253107,0.0,0.0,0.0,4.7542767580415415,0.0,0.0,0.0,7.0823612796259425,0.0,0.0,0.0,4.935579638591529,0.0,0.0,0.0,0.8031843196362548,0.6451612903225806,0.12903225806451613,2.193548387096774,cohface_22_0,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/data/cohface_22_0.pkl,Good,3,0.05,0.05,0.04,0.07,0.08,0.1,0.05,0.08,0.06,0.06,0.08,0.1,0.47,0.59,2.8
0.1981424148606811,11.888544891640866,6.320118468271637,6.320118468271637,0.0,0.0,0.0,7.666156238730206,0.0,0.0,0.0,8.32470232606932,0.0,0.0,0.0,7.7013395798418625,0.0,0.0,0.0,-2.1787985237484104,5.67741935483871,0.0,0.0,cohface_22_1,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/data/cohface_22_1.pkl,Good,3,0.04,0.04,0.05,0.04,0.03,0.05,0.08,0.06,0.1,0.04,0.03,0.05,3.47,0.39,0.6
0.18163054695562433,10.89783281733746,5.9483160605577705,5.9483160605577705,0.1935483870967742,0.1935483870967742,0.12903225806451613,7.913375003060862,0.1935483870967742,0.12903225806451613,0.12903225806451613,7.817661713373941,0.1935483870967742,0.12903225806451613,0.12903225806451613,7.873020641003152,0.1935483870967742,0.12903225806451613,0.12903225806451613,-2.5516217144968865,10.516129032258064,10.516129032258064,10.774193548387096,cohface_22_2,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/data/cohface_22_2.pkl,Good,3,0.06,0.06,0.06,0.05,0.07,0.06,0.08,0.09,0.08,0.06,0.07,0.07,11.04,10.62,10.94
0.18144329896907216,10.88659793814433,3.4181077980554613,3.4181077980554613,0.25806451612903225,0.25806451612903225,0.25806451612903225,3.6652844481957123,0.12903225806451613,0.1935483870967742,0.12903225806451613,7.076427756132297,0.12903225806451613,0.06451612903225806,0.06451612903225806,3.853441466487041,0.12903225806451613,0.1935483870967742,0.12903225806451613,-2.2928689916973926,9.03225806451613,1.2258064516129032,10.32258064516129,cohface_22_3,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/data/cohface_22_3.pkl,Good,3,0.05,0.05,0.05,0.03,0.02,0.05,0.09,0.07,0.1,0.02,0.02,0.05,10.12,0.49,11.2
0.29782833505687695,17.869700103412615,9.80395571861423,9.80395571861423,0.0,0.0,0.0,11.838423235480848,0.0,0.0,0.0,-0.8068428701486221,0.0,0.0,0.0,11.86860463335411,0.0,0.0,0.0,6.035317269650512,0.0,0.0,0.12903225806451613,cohface_23_0,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/data/cohface_23_0.pkl,Good,3,0.11,0.1,0.1,0.06,0.07,0.06,0.07,0.06,0.08,0.05,0.07,0.07,0.25,0.2,0.29
0.29721362229102166,17.8328173374613,9.653174987588054,9.653174987588054,0.0,0.0,0.0,11.076051013816542,0.0,0.0,0.0,0.7148891620409149,0.0,0.0,0.0,11.100603014971602,0.0,0.0,0.0,-0.47576868395053823,0.1935483870967742,0.0,0.25806451612903225,cohface_23_1,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/data/cohface_23_1.pkl,Good,3,0.09,0.1,0.09,0.06,0.06,0.07,0.12,0.1,0.14,0.06,0.06,0.08,0.24,0.22,0.44
0.3143743536711479,18.862461220268873,10.111967505724833,10.111967505724833,0.06451612903225806,0.06451612903225806,0.06451612903225806,10.84933965494239,0.06451612903225806,0.06451612903225806,0.06451612903225806,-2.3155064717976463,0.06451612903225806,0.06451612903225806,0.06451612903225806,10.932026780442781,0.06451612903225806,0.06451612903225806,0.06451612903225806,3.563511062606998,0.25806451612903225,0.25806451612903225,0.12903225806451613,cohface_23_2,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/data/cohface_23_2.pkl,Good,3,0.02,0.03,0.03,0.04,0.07,0.05,0.05,0.05,0.14,0.04,0.07,0.05,0.14,0.15,0.17
0.38016528925619836,22.8099173553719,9.271668511566627,9.271668511566627,0.25806451612903225,0.25806451612903225,0.25806451612903225,9.573201987617475,0.1935483870967742,0.3225806451612903,0.1935483870967742,8.381582004166797,0.3870967741935484,0.45161290322580644,0.5806451612903226,9.487236405927728,0.1935483870967742,0.3225806451612903,0.3225806451612903,-5.445737893362107,9.161290322580646,6.709677419354839,4.709677419354839,cohface_24_0,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/data/cohface_24_0.pkl,Good,3,0.14,0.14,0.15,0.13,0.15,0.15,0.21,0.19,0.18,0.13,0.14,0.18,10.02,6.16,5.58
0.3309203722854188,19.855222337125127,3.0596207173702226,3.0596207173702226,1.6129032258064515,0.7096774193548387,0.7096774193548387,3.4789462001157134,1.2903225806451613,2.193548387096774,0.1935483870967742,3.3392485983598292,0.25806451612903225,0.25806451612903225,0.25806451612903225,3.445317572694986,1.2903225806451613,2.193548387096774,0.0,-4.222633014146747,2.774193548387097,0.5806451612903226,3.3548387096774195,cohface_24_1,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/data/cohface_24_1.pkl,Good,3,0.17,0.11,0.15,0.12,0.25,0.16,0.23,0.27,0.25,0.11,0.25,0.14,2.31,0.93,1.91
0.329557157569516,19.77342945417096,5.8109425495799085,5.8109425495799085,0.12903225806451613,0.12903225806451613,0.12903225806451613,5.66030786448027,0.0,0.06451612903225806,0.0,6.9461839097676,0.0,0.06451612903225806,0.06451612903225806,5.838898192396651,0.0,0.06451612903225806,0.06451612903225806,0.9574819081014927,2.3225806451612905,2.3870967741935485,2.3870967741935485,cohface_24_2,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/data/cohface_24_2.pkl,Good,3,0.07,0.07,0.08,0.07,0.06,0.06,0.09,0.08,0.08,0.07,0.06,0.07,2.13,1.96,2.36
0.3305785123966942,19.834710743801654,5.044319538406126,5.044319538406126,1.2903225806451613,0.7741935483870968,0.9032258064516129,4.716284992112897,1.5483870967741935,1.7419354838709677,1.3548387096774193,5.0519936155537355,0.9032258064516129,1.1612903225806452,0.6451612903225806,4.745600286132124,1.5483870967741935,1.6129032258064515,1.8064516129032258,-4.116856212948576,7.354838709677419,4.709677419354839,2.3870967741935485,cohface_24_3,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/data/cohface_24_3.pkl,Good,3,0.28,0.2,0.23,0.29,0.41,0.32,0.18,0.36,0.14,0.28,0.39,0.48,7.49,3.92,2.47
0.2255790533736153,13.534743202416918,2.271915711286753,2.271915711286753,0.5454545454545454,0.5454545454545454,0.48484848484848486,3.3985297254728457,0.6060606060606061,0.5454545454545454,0.6666666666666666,-1.9752494710006794,2.6666666666666665,0.9090909090909091,2.0606060606060606,3.4305353108937107,0.6060606060606061,0.5454545454545454,0.6060606060606061,-2.8831277460923443,9.696969696969697,0.5454545454545454,8.242424242424242,cohface_27_1,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/data/cohface_27_1.pkl,Good,3,0.14,0.13,0.14,0.05,0.07,0.09,0.15,0.2,0.19,0.06,0.07,0.1,3.42,0.4,5.8
0.12981744421906694,7.789046653144016,4.324516926735194,4.324516926735194,0.25,0.25,0.25,3.901119113480024,0.125,0.0625,0.375,3.3965943940430043,0.4375,0.375,0.4375,3.85227322895636,0.0625,0.0625,0.0625,-5.319296678009366,9.9375,7.9375,9.9375,cohface_30_0,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/data/cohface_30_0.pkl,Good,3,0.13,0.16,0.17,0.12,0.1,0.17,0.21,0.18,0.23,0.11,0.11,0.12,8.83,8.52,9.32
0.16460905349794241,9.876543209876544,4.45296326073494,4.45296326073494,0.1935483870967742,0.1935483870967742,0.1935483870967742,6.0581174192843115,0.1935483870967742,0.1935483870967742,0.1935483870967742,6.710004666070014,0.1935483870967742,0.1935483870967742,0.1935483870967742,6.250991861811711,0.1935483870967742,0.1935483870967742,0.1935483870967742,-1.6727176825422096,4.32258064516129,2.3870967741935485,6.967741935483871,cohface_30_1,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/data/cohface_30_1.pkl,Good,3,0.09,0.08,0.08,0.08,0.05,0.07,0.05,0.07,0.06,0.07,0.04,0.04,4.23,3.37,6.16
0.12981744421906694,7.789046653144016,3.4365956257282058,3.4365956257282058,0.0,0.0,0.0,4.96388721268486,0.0,0.0,0.0,-3.688173484707641,3.125,0.125,0.0,5.089724142229234,0.0,0.0,0.0,0.10241180996944932,1.0,1.75,5.1875,cohface_30_2,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/data/cohface_30_2.pkl,Good,3,0.14,0.14,0.14,0.14,0.15,0.17,0.28,0.27,0.25,0.14,0.14,0.12,1.79,2.86,3.99
0.14634146341463417,8.78048780487805,4.585779343946324,4.585779343946324,0.6875,0.8125,0.75,5.88869231297749,0.8125,0.8125,0.875,6.003187444120447,0.8125,0.875,0.9375,5.971881464056277,0.8125,0.875,0.9375,-2.738826680903394,7.0,5.5,9.375,cohface_30_3,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/data/cohface_30_3.pkl,Good,3,0.08,0.08,0.09,0.05,0.06,0.09,0.11,0.14,0.15,0.04,0.07,0.12,4.45,2.65,8.58
0.20841683366733466,12.505010020040078,4.783605138263009,4.783605138263009,0.0,0.0,0.0,6.450792240451452,0.0,0.0,0.0,-2.1258654217808752,0.06060606060606061,0.0,0.0,6.568309851737534,0.0,0.0,0.0,-2.1013977974699576,4.7272727272727275,0.0,12.363636363636363,cohface_31_1,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/data/cohface_31_1.pkl,Good,3,0.03,0.03,0.05,0.02,0.03,0.03,0.07,0.07,0.08,0.03,0.03,0.03,0.25,0.22,11.97
0.34285714285714286,20.571428571428573,8.567415955721373,8.567415955721373,0.0625,0.0625,0.0625,9.676217298689373,0.0625,0.0625,0.0,10.655456527881995,0.125,0.125,0.125,9.78736704804741,0.0,0.0625,0.0,-0.01147895872069889,1.25,0.6875,1.125,cohface_34_0,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/data/cohface_34_0.pkl,Good,3,0.13,0.11,0.12,0.11,0.11,0.11,0.17,0.16,0.16,0.11,0.12,0.11,0.3,0.3,0.4
0.29538461538461536,17.72307692307692,6.825906847896844,6.825906847896844,0.0,0.0,0.0,6.869984696534645,0.0,0.0,0.0,-1.8117194020904286,0.0,0.0,0.0,7.1624898612290435,0.0,0.0,0.0,-1.0049105646931424,1.5483870967741935,0.0,1.2903225806451613,cohface_34_2,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/data/cohface_34_2.pkl,Good,3,0.08,0.07,0.07,0.11,0.1,0.1,0.13,0.12,0.14,0.11,0.09,0.1,1.68,0.9,1.66
0.11336032388663968,6.801619433198381,2.738894502112328,2.738894502112328,0.5625,1.4375,1.6875,2.3737382456031724,0.625,1.875,2.125,2.7459614510518486,0.3125,0.3125,0.5,2.5099861585427083,0.625,1.875,1.8125,1.6436215413554307,2.375,1.5625,1.875,cohface_36_0,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/data/cohface_36_0.pkl,Good,3,1.63,1.75,1.81,1.65,1.79,1.86,0.21,0.42,1.51,1.64,1.79,1.9,2.4,2.74,3.68
0.1304791029561672,7.828746177370031,3.1871199263900296,3.1871199263900296,0.1875,0.1875,0.1875,2.71167590993535,0.1875,0.1875,0.4375,2.5938779501637015,0.1875,0.1875,0.1875,2.8166591751539687,0.1875,0.1875,0.1875,-2.338158226670733,4.4375,4.4375,7.5,cohface_36_3,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/data/cohface_36_3.pkl,Good,3,0.52,0.58,0.77,0.57,0.47,1.59,0.12,0.24,0.26,0.55,0.46,0.54,6.62,6.4,6.98
0.0825593395252838,4.953560371517028,6.728329218703029,6.728329218703029,0.3225806451612903,1.032258064516129,2.129032258064516,7.707641164621377,0.25806451612903225,0.8387096774193549,1.032258064516129,-7.784648267470478,6.645161290322581,5.096774193548387,7.161290322580645,7.847450519518881,0.25806451612903225,0.8387096774193549,0.5161290322580645,-6.177828647809003,3.935483870967742,4.516129032258065,4.193548387096774,cohface_37_1,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/data/cohface_37_1.pkl,Good,3,0.65,4.5,4.51,0.12,1.25,1.85,4.01,6.24,7.12,0.12,1.07,1.05,3.72,5.07,4.66
0.2601626016260163,15.609756097560977,2.9417751455666155,2.9417751455666155,0.125,0.125,0.125,-2.1816852807679896,0.5625,0.125,0.125,3.0114067218620293,0.125,0.125,0.125,-2.5991143247565374,0.875,0.125,0.125,-4.725686272745818,2.625,0.3125,1.9375,cohface_38_1,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/data/cohface_38_1.pkl,Good,3,0.05,0.04,0.06,0.82,0.2,1.0,0.18,0.19,0.18,0.23,0.17,0.29,0.29,0.24,2.61
0.270042194092827,16.202531645569618,4.689024338732474,4.689024338732474,0.4,0.4,0.4666666666666667,2.6370795688578825,0.5333333333333333,0.4666666666666667,0.6666666666666666,2.327444912545181,0.6666666666666666,0.5333333333333333,0.6666666666666666,3.033627482641762,0.5333333333333333,0.4,0.5333333333333333,2.0037450865377164,0.5333333333333333,0.7333333333333333,0.6666666666666666,cohface_38_2,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/data/cohface_38_2.pkl,Good,3,0.07,0.07,0.07,0.25,0.14,0.37,0.41,0.3,0.41,0.25,0.14,0.37,0.45,0.44,0.55
0.1795918367346939,10.775510204081634,4.64962209729619,4.64962209729619,0.1875,0.125,0.1875,3.9561898709356225,0.1875,0.125,0.125,-1.7876816838020688,0.4375,0.375,0.3125,4.134582109488873,0.1875,0.125,0.125,-3.507787100180991,5.9375,8.9375,6.375,cohface_39_0,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/data/cohface_39_0.pkl,Good,3,0.07,0.06,0.04,0.09,0.06,0.09,0.15,0.12,0.15,0.07,0.06,0.15,4.38,7.57,4.24
0.1953204476093591,11.719226856561546,5.747707316672269,5.747707316672269,0.1875,0.125,0.125,5.281560982841854,0.1875,0.1875,0.25,5.912176968204471,0.0625,0.0625,0.0625,5.597399378091657,0.25,0.25,0.0625,-4.163158066843506,11.5,3.0625,11.8125,cohface_39_1,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/data/cohface_39_1.pkl,Good,3,0.06,0.06,0.06,0.12,0.1,0.11,0.14,0.14,0.14,0.1,0.1,0.08,8.48,2.6,11.05
0.3309203722854188,19.855222337125127,6.100244667149465,6.100244667149465,0.0,0.0,0.0,6.194499035195383,0.0,0.0,0.0,7.5464346190462885,0.0,0.0,0.0,6.3007211522724615,0.0,0.0,0.0,-5.930589777787157,5.612903225806452,6.129032258064516,4.903225806451613,cohface_6_0,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/data/cohface_6_0.pkl,Good,3,0.05,0.05,0.05,0.04,0.07,0.05,0.11,0.08,0.11,0.04,0.06,0.04,5.51,6.59,5.72
0.3140495867768595,18.84297520661157,3.8337217618998465,3.8337217618998465,0.3225806451612903,0.12903225806451613,0.12903225806451613,3.4146732269884876,1.2258064516129032,0.06451612903225806,1.2258064516129032,-2.959126296573932,4.064516129032258,2.4516129032258065,1.7419354838709677,3.544773858355774,1.2903225806451613,0.06451612903225806,1.2258064516129032,-3.7220567394368715,11.870967741935484,7.354838709677419,5.67741935483871,cohface_6_2,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/data/cohface_6_2.pkl,Good,3,0.54,0.27,0.47,0.75,0.37,0.45,3.75,3.65,1.08,0.75,0.35,0.46,11.35,6.29,5.84
0.24793388429752067,14.87603305785124,2.4987908450707654,2.4987908450707654,0.1935483870967742,0.25806451612903225,0.25806451612903225,3.959378510209234,0.06451612903225806,0.3225806451612903,0.3870967741935484,-3.6915286901524818,0.0,0.25806451612903225,0.1935483870967742,3.9602008321807354,0.06451612903225806,0.3225806451612903,0.1935483870967742,-3.4354133375255564,10.580645161290322,2.774193548387097,3.4838709677419355,cohface_7_0,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/data/cohface_7_0.pkl,Good,3,0.42,0.42,0.47,0.28,0.39,0.54,0.36,0.45,0.41,0.26,0.39,0.34,6.61,2.96,3.95
0.24793388429752067,14.87603305785124,5.819981268214698,5.819981268214698,0.06451612903225806,0.12903225806451613,0.12903225806451613,5.086113740557154,0.12903225806451613,0.12903225806451613,0.12903225806451613,-1.6051874969880975,0.06451612903225806,0.12903225806451613,0.12903225806451613,5.466605031431655,0.12903225806451613,0.12903225806451613,0.12903225806451613,-6.490658338764426,8.64516129032258,0.12903225806451613,2.193548387096774,cohface_7_1,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/data/cohface_7_1.pkl,Good,3,0.04,0.03,0.05,0.07,0.07,0.09,0.12,0.11,0.11,0.08,0.07,0.11,1.97,0.24,0.23
0.1985522233712513,11.91313340227508,4.3003759803569555,4.3003759803569555,0.12903225806451613,0.12903225806451613,0.12903225806451613,5.769304999953531,0.12903225806451613,0.12903225806451613,0.12903225806451613,-3.1856430256369297,0.12903225806451613,0.06451612903225806,0.12903225806451613,5.721201987681743,0.12903225806451613,0.12903225806451613,0.12903225806451613,-2.843758289431613,13.35483870967742,0.9032258064516129,0.6451612903225806,cohface_7_2,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/data/cohface_7_2.pkl,Good,3,0.17,0.17,0.2,0.12,0.12,0.14,0.19,0.2,0.18,0.12,0.12,0.14,4.99,1.51,0.65
0.24793388429752067,14.87603305785124,4.308744576158182,4.308744576158182,0.1935483870967742,0.1935483870967742,0.1935483870967742,5.633050502546864,0.1935483870967742,0.1935483870967742,0.1935483870967742,5.6231973208404735,0.06451612903225806,0.06451612903225806,0.06451612903225806,5.755214945613107,0.1935483870967742,0.12903225806451613,0.12903225806451613,-4.903229892333952,12.903225806451612,0.12903225806451613,0.06451612903225806,cohface_7_3,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/data/cohface_7_3.pkl,Good,3,0.07,0.06,0.07,0.06,0.07,0.06,0.17,0.18,0.16,0.06,0.07,0.05,3.96,0.14,0.5
0.26418988648090813,15.851393188854487,6.293765169714051,6.293765169714051,0.0,0.0,0.0,7.142018393796792,0.0,0.0,0.0,8.770740137674029,0.0,0.0,0.0,7.2321011438525185,0.0,0.0,0.0,0.3097331451675995,1.096774193548387,0.0,0.0,cohface_8_0,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/data/cohface_8_0.pkl,Good,3,0.07,0.07,0.07,0.06,0.12,0.07,0.14,0.14,0.13,0.06,0.11,0.07,0.83,0.4,0.63
0.2120285423037717,12.721712538226301,3.4073889195912024,3.4073889195912024,0.25,0.25,0.3125,4.290783424952186,0.1875,0.0625,0.25,3.665132551915442,0.125,0.125,0.375,4.265652612603828,0.25,0.0625,0.1875,-6.543835088853641,11.875,10.3125,6.1875,cohface_9_0,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/data/cohface_9_0.pkl,Good,3,0.15,0.15,0.17,0.18,0.21,0.17,0.2,0.22,0.2,0.18,0.21,0.25,10.43,10.22,5.36
0.19296482412060303,11.577889447236181,3.842891205466695,3.842891205466695,0.06060606060606061,0.06060606060606061,0.12121212121212122,4.625672272218142,0.18181818181818182,0.18181818181818182,0.24242424242424243,3.986912847959389,0.06060606060606061,0.06060606060606061,0.06060606060606061,4.760632140219174,0.18181818181818182,0.18181818181818182,0.12121212121212122,-4.24770688397948,11.696969696969697,11.030303030303031,11.272727272727273,cohface_9_1,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/data/cohface_9_1.pkl,Good,3,0.08,0.08,0.09,0.1,0.1,0.11,0.16,0.14,0.15,0.09,0.11,0.09,9.86,9.1,9.5
0.252465483234714,15.147928994082841,4.579974078337492,4.579974078337492,1.0,0.29411764705882354,0.4117647058823529,4.841739607158059,0.058823529411764705,0.058823529411764705,0.5294117647058824,3.932121218511331,0.29411764705882354,0.23529411764705882,0.29411764705882354,4.886826214408185,0.058823529411764705,0.058823529411764705,0.6470588235294118,-2.074593030061476,3.411764705882353,0.8235294117647058,3.0588235294117645,cohface_9_3,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/data/cohface_9_3.pkl,Good,3,0.65,0.64,0.71,0.57,0.58,1.06,0.43,0.49,0.45,0.56,0.58,1.59,2.24,1.63,3.51
