robust_method,trial_key,video,data_file,time_mae,time_rmse,time_ccc,time_dtw,time_snr,freq_mae,freq_rmse,freq_r,freq_snr,freq_kl,diag_fail_total,diag_nis_mean,diag_nis_pass,diag_nis_overstrict,diag_nis_truefail,base,variant,baseline_method,baseline_time_mae,baseline_freq_mae,baseline_fail_total,baseline_nis_truefail,q_vis_mean,q_drift_mean,q_out_mean,q_harm_mean,q_burst_rate,alpha_R_mean,alpha_Q_mean,g_t_mean,g_z_eff_mean,lambda_mean,instability_u,delta_time_mae,delta_freq_mae,delta_fail_total,delta_nis_truefail,better_time,better_freq,better_dual
profile1d_quadratic__robust_ossm_ekf,40_3,cohface_40_3,data/cohface_40_3.pkl,0.62,0.75,0.73,0.4575829898264862,2.6032406832168373,6.9,7.02,-0.48,2.3215500197990084,0.7240582,0.0211554109031733,1.8504751119255447,0.0,0.0,1.0,profile1d_quadratic,robust_ossm_ekf,profile1d_quadratic__kfstd,0.6,6.86,,,0.4573588359766388,0.2570147313062317,0.3504997090525777,0.3484155661718702,0.0431244914564686,2.2677673160697265,1.4883279894818404,0.3746330670168425,0.2207099081754502,0.9838928185726225,0.674612167742447,0.020000000000000018,0.040000000000000036,,,0.0,0.0,0.0
profile1d_cubic__robust_ossm_ekf,40_3,cohface_40_3,data/cohface_40_3.pkl,0.63,0.75,0.72,0.4574898687563125,2.56666798588264,6.92,7.05,-0.48,2.4985449997825206,0.751965,0.0309194467046379,1.95421178876216,0.0,0.0,1.0,profile1d_cubic,robust_ossm_ekf,profile1d_cubic__kfstd,0.61,6.85,,,0.4573588359766388,0.2570147313062317,0.3456540406487532,0.3292028759219879,0.0374288039056143,2.573396481594389,1.4883279894818404,0.3197342073365496,0.1863237606284788,1.0116962509524408,0.6551743242378467,0.020000000000000018,0.07000000000000028,,,0.0,0.0,0.0
of_farneback__robust_ossm_ekf,23_1,cohface_23_1,data/cohface_23_1.pkl,0.35,0.45,0.9,0.3215341413433312,7.003144054062716,0.1,0.12,0.85,13.76815554710133,0.012334196,0.0,0.25873760456728,0.0,0.0,1.0,of_farneback,robust_ossm_ekf,of_farneback__kfstd,0.33,0.1,,,0.7217768317522045,0.3412132198907931,0.293126383762729,0.0247046627957213,0.0016528925619834,1.8059858755485896,1.648305117792507,0.6202162547307114,0.5350857929649745,1.0447082031442545,0.27311240351975535,0.019999999999999962,0.0,,,0.0,0.0,0.0
dof__robust_ossm_ekf,23_1,cohface_23_1,data/cohface_23_1.pkl,0.37,0.57,0.84,0.3343588613351361,4.85762532326592,0.27,0.33,0.24,13.786983156203975,0.016450826,0.0636363636363636,0.0758045794035002,0.0,0.0,1.0,dof,robust_ossm_ekf,dof__kfstd,0.26,0.22,,,0.7217768317522045,0.3412132198907931,0.3182401246002614,0.1562173243419822,0.0033057851239669,2.0575085159438817,1.648305117792507,0.4155884260493099,0.2268755991051228,1.081093945626212,0.36759426902842335,0.10999999999999999,0.05000000000000002,,,0.0,0.0,0.0
profile1d_linear__robust_ossm_ekf,23_1,cohface_23_1,data/cohface_23_1.pkl,0.32,0.47,0.89,0.3058591537083579,6.646620909262156,0.09,0.1,0.87,15.437850028165563,0.018902117,0.0024793388429752,0.7358342181895549,0.0,1.0,0.0,profile1d_linear,robust_ossm_ekf,profile1d_linear__kfstd,0.26,0.1,,,0.7217768317522045,0.3412132198907931,0.301001302803973,0.0273222173797864,0.0099173553719008,1.5654264790805803,1.648305117792507,0.653004679932649,0.5749833655062186,1.0424809455368715,0.3190203167507098,0.06,-0.010000000000000009,,,0.0,1.0,0.0
profile1d_quadratic__robust_ossm_ekf,23_1,cohface_23_1,data/cohface_23_1.pkl,0.22,0.28,0.96,0.2140878368040963,11.09429189123105,0.06,0.08,0.93,18.065531412376465,0.005582463,0.0132231404958677,0.1632107768100828,0.0,0.0,1.0,profile1d_quadratic,robust_ossm_ekf,profile1d_quadratic__kfstd,0.22,0.06,,,0.7217768317522045,0.3412132198907931,0.2804266452110774,0.013230144484644,0.0,1.632498076862426,1.648305117792507,0.6236607601929008,0.5620581600422507,1.0673018928995883,0.24528251077075064,0.0,0.0,,,0.0,0.0,0.0
profile1d_cubic__robust_ossm_ekf,23_1,cohface_23_1,data/cohface_23_1.pkl,0.22,0.28,0.96,0.2138254365936131,11.083543905680234,0.06,0.08,0.93,17.804760968061704,0.0051309317,0.0,0.1245530175675075,0.0,0.0,1.0,profile1d_cubic,robust_ossm_ekf,profile1d_cubic__kfstd,0.22,0.06,,,0.7217768317522045,0.3412132198907931,0.2809554559490889,0.0134335083884445,0.0,1.84030279833432,1.648305117792507,0.5969755767508624,0.5365148719268941,1.2184394553177296,0.2461689506838628,0.0,0.0,,,0.0,0.0,0.0
of_farneback__robust_ossm_ekf,11_0,cohface_11_0,data/cohface_11_0.pkl,0.39,0.49,0.88,0.3299570082354308,6.087585578111662,0.09,0.11,0.98,11.200926622574062,0.0739567,0.0008156606851549,0.8187451087186067,0.0,1.0,0.0,of_farneback,robust_ossm_ekf,of_farneback__kfstd,0.36,0.09,,,0.7128269693678421,0.1287804184866303,0.2540076132817657,0.4431170014227806,0.0016313213703099,1.7251556012304246,1.2446827951245976,0.6201156035819517,0.3430395419629958,1.016318963918289,0.27604200735767265,0.030000000000000027,0.0,,,0.0,0.0,0.0
dof__robust_ossm_ekf,11_0,cohface_11_0,data/cohface_11_0.pkl,0.44,0.55,0.84,0.3567992393203392,5.246500495947531,0.25,0.31,0.91,10.360392987712558,0.08785817,0.3295269168026101,0.1075179253061511,0.0,0.0,1.0,dof,robust_ossm_ekf,dof__kfstd,0.47,0.24,,,0.7128269693678421,0.1287804184866303,0.3404351212338402,0.4484018007685504,0.0065252854812398,1.9376686294903087,1.2446827951245976,0.4944553656947456,0.1838055527875744,1.0779176555274383,0.44340021153412734,-0.02999999999999997,0.010000000000000009,,,1.0,0.0,0.0
profile1d_linear__robust_ossm_ekf,11_0,cohface_11_0,data/cohface_11_0.pkl,0.47,0.62,0.81,0.3615349035498794,4.07610305306059,0.19,0.24,0.9,8.905572086143676,0.05006825,0.0016313213703099,1.1593997746084692,0.0,1.0,0.0,profile1d_linear,robust_ossm_ekf,profile1d_linear__kfstd,0.4,0.19,,,0.7128269693678421,0.1287804184866303,0.2915603376065075,0.4545438830838814,0.0097879282218597,1.4943651413433623,1.2446827951245976,0.6899505537031305,0.3701498929497667,1.015044365371326,0.37800140171181973,0.06999999999999995,0.0,,,0.0,0.0,0.0
profile1d_quadratic__robust_ossm_ekf,11_0,cohface_11_0,data/cohface_11_0.pkl,0.42,0.52,0.86,0.3698678964851584,5.620318917872512,0.26,0.31,0.95,8.069598111006803,0.07322487,0.0725938009787928,1.490307313788642,0.0,0.0,1.0,profile1d_quadratic,robust_ossm_ekf,profile1d_quadratic__kfstd,0.36,0.2,,,0.7128269693678421,0.1287804184866303,0.2898482089266869,0.4283508187498155,0.0040783034257748,1.7830179166313564,1.2446827951245976,0.5067063960655913,0.2661598016219018,0.9991510671926,0.33710897027456543,0.06,0.06,,,0.0,0.0,0.0
profile1d_cubic__robust_ossm_ekf,11_0,cohface_11_0,data/cohface_11_0.pkl,0.44,0.54,0.85,0.3861816934765054,5.236193685870982,0.27,0.32,0.95,7.236155777906387,0.0977789,0.0187601957585644,1.5494612526995697,0.0,0.0,1.0,profile1d_cubic,robust_ossm_ekf,profile1d_cubic__kfstd,0.37,0.2,,,0.7128269693678421,0.1287804184866303,0.2995062069970148,0.4191409830573485,0.0097879282218597,2.087771515100529,1.2446827951245976,0.4363899875300778,0.2325230750343093,1.0389666586388435,0.3704708353656278,0.07,0.07,,,0.0,0.0,0.0
of_farneback__robust_ossm_ekf,28_0,cohface_28_0,data/cohface_28_0.pkl,0.75,0.94,0.56,0.4845079169751524,0.6104765556785714,2.22,3.45,-0.66,5.741094094977568,0.20954725,0.0015948963317384,0.9987902805826756,1.0,0.0,0.0,of_farneback,robust_ossm_ekf,of_farneback__kfstd,0.76,2.22,,,0.5816612281330931,0.2719034531387944,0.3280129709704656,0.3023399399596246,0.0151515151515151,2.195448582496097,1.5166165609637094,0.4763052499639148,0.2993749006042148,1.0109531520968589,0.5288143024081116,-0.010000000000000009,0.0,,,1.0,0.0,0.0
dof__robust_ossm_ekf,28_0,cohface_28_0,data/cohface_28_0.pkl,0.74,0.98,0.52,0.5158593532255417,0.2504788726607619,1.96,2.76,0.29,2.12043568281204,0.2495536,0.0303030303030303,0.1514135351705688,0.0,0.0,1.0,dof,robust_ossm_ekf,dof__kfstd,0.81,2.01,,,0.5816612281330931,0.2719034531387944,0.3174146546617892,0.3759549439301944,0.0055821371610845,1.6435420133406538,1.5166165609637094,0.5591171134991564,0.2503306475973144,1.0740232780720802,0.5165316189223967,-0.07000000000000006,-0.04999999999999982,,,1.0,1.0,1.0
profile1d_linear__robust_ossm_ekf,28_0,cohface_28_0,data/cohface_28_0.pkl,0.84,1.14,0.35,0.5740542156074246,-1.159201290138809,4.28,5.37,-0.15,5.002485653169691,0.30837187,0.4401913875598086,1.8407578974057572,0.0,0.0,1.0,profile1d_linear,robust_ossm_ekf,profile1d_linear__kfstd,0.84,4.61,,,0.5816612281330931,0.2719034531387944,0.3920264283781246,0.319399181301607,0.0207336523125996,1.9077916283043144,1.5166165609637094,0.511550607355003,0.2769865735556672,0.9890026130871762,0.6682579941298924,0.0,-0.33000000000000007,,,0.0,1.0,0.0
profile1d_quadratic__robust_ossm_ekf,28_0,cohface_28_0,data/cohface_28_0.pkl,0.85,1.04,0.46,0.5156330097203948,-0.3287381867138985,5.68,6.1,-0.53,4.044799898192812,0.24577096,0.043859649122807,1.3548458042624485,0.0,0.0,1.0,profile1d_quadratic,robust_ossm_ekf,profile1d_quadratic__kfstd,0.86,2.86,,,0.5816612281330931,0.2719034531387944,0.3117314581926844,0.3473957933288252,0.011164274322169,1.925067253817014,1.5166165609637094,0.4871566612877075,0.3066681875288334,1.0065880761712096,0.5122770937184221,-0.010000000000000009,2.82,,,1.0,0.0,0.0
profile1d_cubic__robust_ossm_ekf,28_0,cohface_28_0,data/cohface_28_0.pkl,0.83,1.02,0.48,0.5372364544630177,-0.1607019686470458,3.49,4.05,-0.35,1.9898646149294967,0.17727728,0.1690590111642743,1.0935258948387832,0.0,1.0,0.0,profile1d_cubic,robust_ossm_ekf,profile1d_cubic__kfstd,0.86,2.79,,,0.5816612281330931,0.2719034531387944,0.317887478842325,0.3432688247893055,0.0103668261562998,2.106051032737001,1.5166165609637094,0.4583849013356327,0.2956434038811192,1.0940088700294968,0.5170098700496772,-0.030000000000000027,0.7000000000000002,,,1.0,0.0,0.0
of_farneback__robust_ossm_ekf,2_0,cohface_2_0,data/cohface_2_0.pkl,0.6,0.77,0.7,0.4093899491423231,2.3593748749488874,0.29,0.35,0.91,6.274218279556683,0.42428422,0.0256622516556291,1.5103710650893367,0.0,0.0,1.0,of_farneback,robust_ossm_ekf,of_farneback__kfstd,0.59,0.3,,,0.9995584483633017,0.3428517511828063,0.3619589197185729,0.3562604969293947,0.0115894039735099,1.7132354993900174,1.651418327247332,0.586371124814487,0.3575907713988451,0.9989312189688396,0.5411227030568002,0.010000000000000009,-0.010000000000000009,,,0.0,1.0,0.0
dof__robust_ossm_ekf,2_0,cohface_2_0,data/cohface_2_0.pkl,0.73,0.98,0.53,0.4378021891636592,0.2164864869231845,5.84,6.98,-0.55,2.7182211440315256,0.9505373,0.211092715231788,0.1792057301685221,0.0,0.0,1.0,dof,robust_ossm_ekf,dof__kfstd,0.68,3.43,,,0.9995584483633017,0.3428517511828063,0.3343829637649613,0.3205965991988455,0.0115894039735099,1.824259502249948,1.651418327247332,0.5780477171445755,0.276778634061832,1.0714696909888513,0.4738935604582634,0.04999999999999993,2.4099999999999997,,,0.0,0.0,0.0
profile1d_linear__robust_ossm_ekf,2_0,cohface_2_0,data/cohface_2_0.pkl,0.46,0.56,0.84,0.3488597315642815,5.067588308084622,0.32,0.47,0.93,14.010453799275403,0.05656847,0.25,0.9614501401780472,1.0,0.0,0.0,profile1d_linear,robust_ossm_ekf,profile1d_linear__kfstd,0.4,0.27,,,0.9995584483633017,0.3428517511828063,0.3705969505018196,0.4450972728203594,0.0140728476821192,1.5808706089597613,1.651418327247332,0.7642038607803159,0.3377041046090319,1.0259605150546285,0.617750400694083,0.06,0.04999999999999999,,,0.0,0.0,0.0
profile1d_quadratic__robust_ossm_ekf,2_0,cohface_2_0,data/cohface_2_0.pkl,0.4,0.5,0.87,0.2921911290296289,6.067254487754047,0.3,0.5,0.95,9.118288974397297,0.10639903,0.2276490066225165,1.5748603471747733,0.0,0.0,1.0,profile1d_quadratic,robust_ossm_ekf,profile1d_quadratic__kfstd,0.38,0.23,,,0.9995584483633017,0.3428517511828063,0.3736794061459262,0.5209400004777316,0.009933774834437,1.4686957630004205,1.651418327247332,0.6619727930118433,0.3100279431740056,1.000121093102396,0.6405616362458827,0.020000000000000018,0.06999999999999998,,,0.0,0.0,0.0
profile1d_cubic__robust_ossm_ekf,2_0,cohface_2_0,data/cohface_2_0.pkl,0.41,0.5,0.87,0.2945339551976903,5.9950592227660815,0.33,0.53,0.95,8.976644972215484,0.11684458,0.0786423841059602,1.0860075471332673,0.0,1.0,0.0,profile1d_cubic,robust_ossm_ekf,profile1d_cubic__kfstd,0.39,0.23,,,0.9995584483633017,0.3428517511828063,0.3717221181872164,0.5304324539459117,0.0082781456953642,1.736758398846496,1.651418327247332,0.650790494834014,0.3010023757787796,1.094945289748961,0.6307283709265952,0.019999999999999962,0.1,,,0.0,0.0,0.0
of_farneback__robust_ossm_ekf,13_1,cohface_13_1,data/cohface_13_1.pkl,0.63,0.76,0.71,0.5070609431560122,2.4472437807711462,1.12,1.54,0.76,5.499207798287188,0.25911093,0.6050488599348535,2.172256893237506,0.0,0.0,1.0,of_farneback,robust_ossm_ekf,of_farneback__kfstd,0.63,1.06,,,0.3728685761977292,0.1868613197652925,0.4382345387378107,0.3702391258379975,0.0285016286644951,2.81069374528496,1.3550365075540558,0.4524715658175693,0.2138412780302852,0.9965858024265648,0.8094556810559826,0.0,0.06000000000000005,,,0.0,0.0,0.0
dof__robust_ossm_ekf,13_1,cohface_13_1,data/cohface_13_1.pkl,0.38,0.51,0.87,0.2930791357284558,5.900326701943567,0.58,0.81,0.92,9.398928349540796,0.034017608,0.4193811074918567,0.1620139457070385,0.0,0.0,1.0,dof,robust_ossm_ekf,dof__kfstd,0.36,0.79,,,0.3728685761977292,0.1868613197652925,0.3596517421108722,0.5028682435636622,0.010586319218241,1.8901590957366907,1.3550365075540558,0.4459866589868591,0.1607284351467625,1.0729256780582177,0.7071958305313654,0.020000000000000018,-0.21000000000000008,,,0.0,1.0,0.0
profile1d_linear__robust_ossm_ekf,13_1,cohface_13_1,data/cohface_13_1.pkl,0.44,0.54,0.85,0.3745357437556846,5.3540661603178,1.05,1.63,0.78,7.39496729630906,0.12569351,0.1107491856677524,0.8109872094578177,0.0,1.0,0.0,profile1d_linear,robust_ossm_ekf,profile1d_linear__kfstd,0.41,1.11,,,0.3728685761977292,0.1868613197652925,0.3906510964886873,0.4900202681611408,0.000814332247557,1.734846728513837,1.3550365075540558,0.5937390047411798,0.263561408136438,1.0212579751894373,0.7129196365892877,0.030000000000000027,-0.06000000000000005,,,0.0,1.0,0.0
profile1d_quadratic__robust_ossm_ekf,13_1,cohface_13_1,data/cohface_13_1.pkl,0.46,0.59,0.83,0.362671154217245,4.673741072138474,0.94,1.41,0.88,7.522209259278151,0.09377688,0.3648208469055374,1.828525837797272,0.0,0.0,1.0,profile1d_quadratic,robust_ossm_ekf,profile1d_quadratic__kfstd,0.43,0.93,,,0.3728685761977292,0.1868613197652925,0.40195404705007,0.480477580466892,0.018729641693811,2.250675486951541,1.3550365075540558,0.441055267362018,0.1736226398414978,0.9787936708203756,0.7971478564470093,0.030000000000000027,0.009999999999999898,,,0.0,0.0,0.0
profile1d_cubic__robust_ossm_ekf,13_1,cohface_13_1,data/cohface_13_1.pkl,0.46,0.59,0.83,0.3667098426596109,4.652987202644424,0.92,1.4,0.88,7.3848268195608275,0.08981188,0.2662866449511401,1.603760935728327,0.0,0.0,1.0,profile1d_cubic,robust_ossm_ekf,profile1d_cubic__kfstd,0.43,0.92,,,0.3728685761977292,0.1868613197652925,0.4011806265305461,0.4715033663909308,0.019543973941368,2.4531046710543354,1.3550365075540558,0.4004466800942631,0.1768187424022865,1.0471336381281369,0.7937889007850949,0.030000000000000027,0.0,,,0.0,0.0,0.0
of_farneback__robust_ossm_ekf,19_1,cohface_19_1,data/cohface_19_1.pkl,0.41,0.51,0.87,0.3325352803104835,5.833018829498001,0.16,0.17,0.97,12.52511861640743,0.08195924,0.0033085194375516,1.3369604166418985,0.0,1.0,0.0,of_farneback,robust_ossm_ekf,of_farneback__kfstd,0.38,0.16,,,0.6064271490697484,0.2683961996010526,0.2737155697117694,0.4348339165019221,0.0066170388751033,2.0119755672561217,1.509952779242,0.4894808106092821,0.251396623795371,0.995792310962356,0.4692118206944002,0.02999999999999997,0.0,,,0.0,0.0,0.0
dof__robust_ossm_ekf,19_1,cohface_19_1,data/cohface_19_1.pkl,0.61,0.82,0.66,0.4144122151768974,1.7404937322753733,0.47,0.52,-0.41,11.292089036563643,0.034318022,0.1240694789081885,0.1427693046727466,0.0,0.0,1.0,dof,robust_ossm_ekf,dof__kfstd,0.58,0.46,,,0.6064271490697484,0.2683961996010526,0.3053449732328467,0.5116447697365706,0.0066170388751033,1.587079742278476,1.509952779242,0.5818093069241236,0.263380723632356,1.0746667589978274,0.5623012060704755,0.030000000000000027,0.009999999999999953,,,0.0,0.0,0.0
profile1d_linear__robust_ossm_ekf,19_1,cohface_19_1,data/cohface_19_1.pkl,0.28,0.38,0.93,0.2691429341112494,8.37048795758862,0.1,0.13,0.97,11.645075105932923,0.031211581,0.0,0.3696938332127784,0.0,0.0,1.0,profile1d_linear,robust_ossm_ekf,profile1d_linear__kfstd,0.23,0.11,,,0.6064271490697484,0.2683961996010526,0.2535590161084505,0.4688990560786076,0.0024813895781637,1.5295874267833254,1.509952779242,0.6703717983847443,0.3241524576123678,1.0468387190720698,0.43922734655717643,0.05000000000000002,-0.009999999999999995,,,0.0,1.0,0.0
profile1d_quadratic__robust_ossm_ekf,19_1,cohface_19_1,data/cohface_19_1.pkl,0.31,0.42,0.91,0.2888334249240991,7.587016618265626,0.1,0.13,0.95,10.995483505509972,0.03561502,0.0843672456575682,1.129178522490307,0.0,1.0,0.0,profile1d_quadratic,robust_ossm_ekf,profile1d_quadratic__kfstd,0.25,0.07,,,0.6064271490697484,0.2683961996010526,0.2739206482087123,0.5015949238963547,0.0057899090157154,1.769073397620175,1.509952779242,0.5448804058262341,0.2743370134504883,1.0128045542986035,0.5056003121156057,0.06,0.03,,,0.0,0.0,0.0
profile1d_cubic__robust_ossm_ekf,19_1,cohface_19_1,data/cohface_19_1.pkl,0.32,0.43,0.91,0.2993866079673248,7.393756564752257,0.11,0.14,0.94,10.515482220927945,0.04198453,0.0297766749379652,1.0102120618755284,1.0,0.0,0.0,profile1d_cubic,robust_ossm_ekf,profile1d_cubic__kfstd,0.26,0.06,,,0.6064271490697484,0.2683961996010526,0.2755688688696717,0.5007621171618549,0.0041356492969396,1.9729239185893137,1.509952779242,0.4963694298885032,0.2491156800300157,1.073240687971354,0.5013258705388516,0.06,0.05,,,0.0,0.0,0.0
of_farneback__robust_ossm_ekf,37_2,cohface_37_2,data/cohface_37_2.pkl,0.72,0.86,0.63,0.3999938234912539,1.3901589683922428,5.78,6.66,-0.23,2.575466602661574,1.0561316,0.4227910817506193,1.3885108975475011,0.0,0.0,1.0,of_farneback,robust_ossm_ekf,of_farneback__kfstd,0.71,5.18,,,0.4526237587802956,0.1564111234206888,0.4747049789694421,0.444005099727585,0.0189925681255161,2.265523773430286,1.2971811344993085,0.5326894597006127,0.2533927719479407,0.9997751534465742,0.772856220289127,0.010000000000000009,0.6000000000000005,,,0.0,0.0,0.0
dof__robust_ossm_ekf,37_2,cohface_37_2,data/cohface_37_2.pkl,0.75,0.89,0.8,0.3792813968788533,2.370805154998393,10.55,11.47,0.44,4.855862238547013,3.754199,0.3542526837324525,0.1892445513619698,0.0,0.0,1.0,dof,robust_ossm_ekf,dof__kfstd,1.02,12.62,,,0.4526237587802956,0.1564111234206888,0.3384180063187568,0.4272787764724471,0.0057803468208092,1.6536403178052703,1.2971811344993085,0.5316234558490075,0.2619597794349185,1.070651841761629,0.5528566382691729,-0.27,-2.0699999999999985,,,1.0,1.0,1.0
profile1d_linear__robust_ossm_ekf,37_2,cohface_37_2,data/cohface_37_2.pkl,0.61,0.75,0.69,0.3294875225640192,2.6429613544946817,0.09,0.18,0.11,6.406786822554608,0.36458743,0.8579686209744013,1.0101495407491634,1.0,0.0,0.0,profile1d_linear,robust_ossm_ekf,profile1d_linear__kfstd,0.57,0.08,,,0.4526237587802956,0.1564111234206888,0.5111747001798934,0.3742285916913948,0.0107349298100743,2.9277879446706074,1.2971811344993085,0.4227567291222689,0.1612745047152429,1.023734007230528,0.6990818617893877,0.040000000000000036,0.009999999999999995,,,0.0,0.0,0.0
