video,data_file,method,rate_source,MAE,RMSE,MAPE,PearsonR,n_windows,est_bpm_avg,gt_bpm_avg,track_hz_median,track_hz_std,external_output_blend_mean,external_posterior_blend_mean
mahnob_678,mahnob_678.pkl,parh_ossm,state_freq_t,3.49,4.02,21.95,0.24,91,11.704167390788086,15.042468934420604,0.20049368500487771,0.02618434868187318,0.2005575183505921,0.04362674843475809
mahnob_680,mahnob_680.pkl,parh_ossm,final_track_hz,2.36,2.88,18.77,0.63,133,13.590553583561666,14.033768083677865,0.21041847800107338,0.059998148736019545,0.3545670947457538,0.04474438218788773
mahnob_680,mahnob_680.pkl,parh_ossm,native_smoothed_track_hz,2.65,3.23,23.13,0.61,133,15.15290292842381,14.033768083677865,0.24628228903815005,0.08184815558841904,0.3545670947457538,0.04474438218788773
mahnob_680,mahnob_680.pkl,parh_ossm,native_causal_track_hz,2.73,3.25,24.06,0.56,133,14.805567137228833,14.033768083677865,0.24046805897044288,0.10456472231572048,0.3545670947457538,0.04474438218788773
mahnob_680,mahnob_680.pkl,parh_ossm,external_output_rate_t,2.46,3.17,17.9,0.65,133,12.422016169599207,14.033768083677865,0.1804883287961678,0.05503513859761972,0.3545670947457538,0.04474438218788773
mahnob_680,mahnob_680.pkl,parh_ossm,external_rate_posterior_mode_t,3.29,3.79,28.48,0.29,133,15.166032597227058,14.033768083677865,0.25851025372636405,0.0475204485473525,0.3545670947457538,0.04474438218788773
mahnob_680,mahnob_680.pkl,parh_ossm,external_rate_posterior_mean_t,3.09,3.74,26.55,0.05,133,13.74632872201645,14.033768083677865,0.2285679547126613,0.022974717514353385,0.3545670947457538,0.04474438218788773
mahnob_680,mahnob_680.pkl,parh_ossm,state_freq_t,2.51,3.21,22.69,0.52,133,14.417084533398208,14.033768083677865,0.23217893043450127,0.05708206930693504,0.3545670947457538,0.04474438218788773
mahnob_682,mahnob_682.pkl,parh_ossm,final_track_hz,3.03,3.19,20.22,0.4,95,11.742915197841763,14.771746212221215,0.1922084938913374,0.02563009365923307,0.21056537720767668,0.027286922899491715
mahnob_682,mahnob_682.pkl,parh_ossm,native_smoothed_track_hz,2.97,3.09,19.84,0.55,95,11.806249086215042,14.771746212221215,0.1939248488906996,0.05537251721270108,0.21056537720767668,0.027286922899491715
mahnob_682,mahnob_682.pkl,parh_ossm,native_causal_track_hz,3.77,3.89,25.26,0.47,95,11.004455769440572,14.771746212221215,0.17112521624090948,0.08546802711532062,0.21056537720767668,0.027286922899491715
mahnob_682,mahnob_682.pkl,parh_ossm,external_output_rate_t,2.92,3.15,19.41,0.14,95,11.847927521248558,14.771746212221215,0.18904032120089218,0.014491629303446928,0.21056537720767668,0.027286922899491715
mahnob_682,mahnob_682.pkl,parh_ossm,external_rate_posterior_mode_t,3.6,3.92,24.06,0.13,95,11.170479491408285,14.771746212221215,0.16938639545797182,0.028033771057226407,0.21056537720767668,0.027286922899491715
mahnob_682,mahnob_682.pkl,parh_ossm,external_rate_posterior_mean_t,2.35,2.52,15.61,0.28,95,12.479574539455687,14.771746212221215,0.20611311756672596,0.011187048067528117,0.21056537720767668,0.027286922899491715
mahnob_682,mahnob_682.pkl,parh_ossm,state_freq_t,3.14,3.38,20.82,0.04,95,11.63671318852134,14.771746212221215,0.19438590330798317,0.025791067290166083,0.21056537720767668,0.027286922899491715
mahnob_684,mahnob_684.pkl,parh_ossm,final_track_hz,4.71,5.16,36.76,-0.51,111,10.242674964996523,13.197605384761832,0.17052925404122468,0.026699871585552596,0.3901239781169834,0.03821701159069819
mahnob_684,mahnob_684.pkl,parh_ossm,native_smoothed_track_hz,6.07,6.48,49.07,-0.68,111,9.801417687764008,13.197605384761832,0.16082911670579159,0.07704363723586806,0.3901239781169834,0.03821701159069819
mahnob_684,mahnob_684.pkl,parh_ossm,native_causal_track_hz,5.97,6.31,46.86,-0.5,111,9.325241175674261,13.197605384761832,0.14312577469581567,0.0884010660583558,0.3901239781169834,0.03821701159069819
mahnob_684,mahnob_684.pkl,parh_ossm,external_output_rate_t,3.53,3.96,28.3,0.38,111,11.270974775166653,13.197605384761832,0.18294416086508195,0.015509077875610254,0.3901239781169834,0.03821701159069819
mahnob_684,mahnob_684.pkl,parh_ossm,external_rate_posterior_mode_t,3.57,3.93,28.03,0.53,111,10.935579785386915,13.197605384761832,0.17139705871769062,0.0308036924779972,0.3901239781169834,0.03821701159069819
mahnob_684,mahnob_684.pkl,parh_ossm,external_rate_posterior_mean_t,3.65,3.97,31.33,-0.02,111,11.796738326731887,13.197605384761832,0.19415611663933063,0.009686215926156061,0.3901239781169834,0.03821701159069819
mahnob_684,mahnob_684.pkl,parh_ossm,state_freq_t,5.13,5.51,43.64,-0.66,111,10.96354872703422,13.197605384761832,0.17364960378141753,0.052658672888593015,0.3901239781169834,0.03821701159069819
mahnob_686,mahnob_686.pkl,parh_ossm,final_track_hz,2.3,2.91,21.53,-0.2,116,8.386201654792767,9.990243253931665,0.13853855143891936,0.034764153035396546,0.0,0.04236733954520033
mahnob_686,mahnob_686.pkl,parh_ossm,native_smoothed_track_hz,2.23,2.85,20.88,-0.16,116,8.465746974518742,9.990243253931665,0.13880971199010345,0.03633735036456825,0.0,0.04236733954520033
mahnob_686,mahnob_686.pkl,parh_ossm,native_causal_track_hz,1.99,2.61,20.05,-0.19,116,9.605321180360342,9.990243253931665,0.14215770801902858,0.076120865715486,0.0,0.04236733954520033
mahnob_686,mahnob_686.pkl,parh_ossm,external_rate_posterior_mode_t,2.08,2.76,21.69,-0.62,116,10.221817129663801,9.990243253931665,0.16231171564681965,0.020074554666886322,0.0,0.04236733954520033
mahnob_686,mahnob_686.pkl,parh_ossm,external_rate_posterior_mean_t,2.21,2.8,25.1,-0.23,116,11.543314849780522,9.990243253931665,0.1857120668333214,0.013147914650670426,0.0,0.04236733954520033
mahnob_686,mahnob_686.pkl,parh_ossm,state_freq_t,1.58,2.29,14.57,0.21,116,8.927741386398312,9.990243253931665,0.15501968266193022,0.026123362639832146,0.0,0.04236733954520033
mahnob_688,mahnob_688.pkl,parh_ossm,final_track_hz,3.84,4.46,34.4,-0.8,59,10.762323110885083,12.097344178742553,0.19598336513937448,0.04065431729563834,0.21630039048877023,0.02243638741021716
mahnob_688,mahnob_688.pkl,parh_ossm,native_smoothed_track_hz,3.61,4.14,32.41,-0.4,59,10.964174976951352,12.097344178742553,0.20286067899185656,0.056218296552657976,0.21630039048877023,0.02243638741021716
mahnob_688,mahnob_688.pkl,parh_ossm,native_causal_track_hz,3.34,3.89,29.43,-0.21,59,10.838051457222315,12.097344178742553,0.18324102336949796,0.084665079470998,0.21630039048877023,0.02243638741021716
mahnob_688,mahnob_688.pkl,parh_ossm,external_output_rate_t,4.11,4.72,37.75,-0.98,59,11.05343082651184,12.097344178742553,0.21224484058723836,0.042204004118729044,0.21630039048877023,0.02243638741021716
mahnob_688,mahnob_688.pkl,parh_ossm,external_rate_posterior_mode_t,3.76,4.53,40.55,0.83,59,15.843528208467234,12.097344178742553,0.2665769112979343,0.015205078954592747,0.21630039048877023,0.02243638741021716
mahnob_688,mahnob_688.pkl,parh_ossm,external_rate_posterior_mean_t,2.94,3.66,32.12,-0.3,59,13.89059832086585,12.097344178742553,0.23339497507847592,0.012220911987232958,0.21630039048877023,0.02243638741021716
mahnob_688,mahnob_688.pkl,parh_ossm,state_freq_t,3.3,3.83,29.94,-0.45,59,11.134778547915989,12.097344178742553,0.1971267633179077,0.03522104689401692,0.21630039048877023,0.02243638741021716
mahnob_690,mahnob_690.pkl,parh_ossm,final_track_hz,1.57,2.2,11.53,-0.12,94,13.675470064915999,14.027660442548045,0.2358692308459311,0.031116766924835382,0.25604077600593417,0.07397562828238223
mahnob_690,mahnob_690.pkl,parh_ossm,native_smoothed_track_hz,1.8,2.47,12.77,-0.09,94,13.135064372723203,14.027660442548045,0.2227287734755276,0.05807210150412094,0.25604077600593417,0.07397562828238223
mahnob_690,mahnob_690.pkl,parh_ossm,native_causal_track_hz,2.27,2.7,16.72,0.07,94,13.312737709770383,14.027660442548045,0.21308653963539137,0.09244083326815637,0.25604077600593417,0.07397562828238223
mahnob_690,mahnob_690.pkl,parh_ossm,external_output_rate_t,1.53,2.17,11.85,-0.17,94,14.313973960979812,14.027660442548045,0.24370096935182428,0.023765391538032136,0.25604077600593417,0.07397562828238223
mahnob_690,mahnob_690.pkl,parh_ossm,external_rate_posterior_mode_t,1.63,2.51,13.03,-0.21,94,14.674627206183674,14.027660442548045,0.25993883172492094,0.031066076886857516,0.25604077600593417,0.07397562828238223
mahnob_690,mahnob_690.pkl,parh_ossm,external_rate_posterior_mean_t,1.24,1.7,9.22,0.33,94,13.703146938015488,14.027660442548045,0.23263609823192774,0.016079722386956128,0.25604077600593417,0.07397562828238223
mahnob_690,mahnob_690.pkl,parh_ossm,state_freq_t,1.83,2.21,13.35,-0.15,94,14.046444622488615,14.027660442548045,0.23452376941576109,0.020329759349200307,0.25604077600593417,0.07397562828238223
mahnob_782,mahnob_782.pkl,parh_ossm,final_track_hz,2.5,2.92,13.4,0.8,101,15.458389422962533,17.751307221904025,0.25040724677673165,0.031338696668659946,0.311637433116111,0.039782890677839605
mahnob_782,mahnob_782.pkl,parh_ossm,native_smoothed_track_hz,2.09,2.43,11.28,0.8,101,15.782889290425219,17.751307221904025,0.2500072870773271,0.0712926728005311,0.311637433116111,0.039782890677839605
mahnob_782,mahnob_782.pkl,parh_ossm,native_causal_track_hz,2.63,2.97,14.22,0.78,101,15.184613455408384,17.751307221904025,0.2389866657089803,0.0989076104859894,0.311637433116111,0.039782890677839605
mahnob_782,mahnob_782.pkl,parh_ossm,external_output_rate_t,3.0,3.46,16.44,0.03,101,15.271289674402054,17.751307221904025,0.25427020105883685,0.015044116060251196,0.311637433116111,0.039782890677839605
mahnob_782,mahnob_782.pkl,parh_ossm,external_rate_posterior_mode_t,2.49,2.91,14.1,0.02,101,16.213218223321118,17.751307221904025,0.2695073396323776,0.021692997922623185,0.311637433116111,0.039782890677839605
mahnob_782,mahnob_782.pkl,parh_ossm,external_rate_posterior_mean_t,3.43,3.84,18.65,0.18,101,14.688194787289063,17.751307221904025,0.24413122378665422,0.015778071328368753,0.311637433116111,0.039782890677839605
mahnob_782,mahnob_782.pkl,parh_ossm,state_freq_t,2.61,2.99,14.05,0.81,101,15.329599270540282,17.751307221904025,0.24916234602290932,0.02289991580918271,0.311637433116111,0.039782890677839605
mahnob_784,mahnob_784.pkl,parh_ossm,final_track_hz,3.07,3.34,17.02,-0.64,81,15.81089091551576,17.94672179921651,0.26317895940578384,0.024939661955479427,0.2008551893551935,0.03539635629721083
mahnob_784,mahnob_784.pkl,parh_ossm,native_smoothed_track_hz,3.5,3.81,19.2,-0.73,81,15.34436812701654,17.94672179921651,0.2622956058909444,0.04527559983001166,0.2008551893551935,0.03539635629721083
mahnob_784,mahnob_784.pkl,parh_ossm,native_causal_track_hz,3.36,3.67,18.34,-0.67,81,15.356881461142489,17.94672179921651,0.2639940631089805,0.08221064431993313,0.2008551893551935,0.03539635629721083
mahnob_784,mahnob_784.pkl,parh_ossm,external_output_rate_t,2.57,2.83,14.51,-0.35,81,16.44172854335071,17.94672179921651,0.270307049050658,0.011146275080037925,0.2008551893551935,0.03539635629721083
mahnob_784,mahnob_784.pkl,parh_ossm,external_rate_posterior_mode_t,1.96,2.52,11.99,-0.13,81,18.095799681344,17.94672179921651,0.30420944993191085,0.019509752921285158,0.2008551893551935,0.03539635629721083
mahnob_784,mahnob_784.pkl,parh_ossm,external_rate_posterior_mean_t,2.88,3.19,16.16,-0.49,81,16.188717952062284,17.94672179921651,0.27846776190873135,0.01655533726981012,0.2008551893551935,0.03539635629721083
mahnob_784,mahnob_784.pkl,parh_ossm,state_freq_t,2.56,2.81,14.35,-0.24,81,16.34690793966595,17.94672179921651,0.2759988697689128,0.013862897851652645,0.2008551893551935,0.03539635629721083
mahnob_786,mahnob_786.pkl,parh_ossm,final_track_hz,4.94,5.09,25.8,0.77,73,14.016493360644525,18.957796976399564,0.22280967910421834,0.035849063685641815,0.22346815365861808,0.03744013533963024
mahnob_786,mahnob_786.pkl,parh_ossm,native_smoothed_track_hz,4.21,4.35,22.0,0.8,73,14.752098398474464,18.957796976399564,0.22425473405606045,0.06433308628436767,0.22346815365861808,0.03744013533963024
mahnob_786,mahnob_786.pkl,parh_ossm,native_causal_track_hz,5.4,5.54,28.25,0.76,73,13.560700336527509,18.957796976399564,0.21131428947735686,0.08727730333170582,0.22346815365861808,0.03744013533963024
mahnob_786,mahnob_786.pkl,parh_ossm,external_output_rate_t,5.35,5.52,27.88,0.7,73,13.609419168027989,18.957796976399564,0.22229211207421135,0.02247668202557425,0.22346815365861808,0.03744013533963024
mahnob_786,mahnob_786.pkl,parh_ossm,external_rate_posterior_mode_t,5.23,5.41,27.3,0.68,73,13.726076658614206,18.957796976399564,0.22783016564121028,0.02469261883118639,0.22346815365861808,0.03744013533963024
mahnob_786,mahnob_786.pkl,parh_ossm,external_rate_posterior_mean_t,5.55,5.74,28.85,0.61,73,13.411878846186882,18.957796976399564,0.2273514219432308,0.022898294357944052,0.22346815365861808,0.03744013533963024
mahnob_786,mahnob_786.pkl,parh_ossm,state_freq_t,4.96,5.17,25.71,0.64,73,14.00066924002942,18.957796976399564,0.22648286953195915,0.023767077121727462,0.22346815365861808,0.03744013533963024
mahnob_788,mahnob_788.pkl,parh_ossm,final_track_hz,3.34,3.8,24.78,0.92,94,16.2089635029975,16.37666990967096,0.26325473465427907,0.030278456327429808,0.2774296979037229,0.02925939564516424
mahnob_788,mahnob_788.pkl,parh_ossm,native_smoothed_track_hz,3.17,3.58,23.26,0.84,94,16.159389690668533,16.37666990967096,0.26440619135067345,0.0627120818142319,0.2774296979037229,0.02925939564516424
mahnob_788,mahnob_788.pkl,parh_ossm,native_causal_track_hz,3.26,3.74,24.36,0.81,94,16.2517191159841,16.37666990967096,0.2661655470315528,0.10358600680684985,0.2774296979037229,0.02925939564516424
mahnob_788,mahnob_788.pkl,parh_ossm,external_output_rate_t,3.72,4.25,28.0,0.97,94,16.295605252351155,16.37666990967096,0.2691181021953754,0.008916344332348643,0.2774296979037229,0.02925939564516424
mahnob_788,mahnob_788.pkl,parh_ossm,external_rate_posterior_mode_t,3.73,4.34,29.2,0.72,94,16.73847811875552,16.37666990967096,0.27791603384948277,0.009589030730616434,0.2774296979037229,0.02925939564516424
mahnob_788,mahnob_788.pkl,parh_ossm,external_rate_posterior_mean_t,3.8,4.26,27.33,0.9,94,15.66090450702068,16.37666990967096,0.25879459010825245,0.012696745390443723,0.2774296979037229,0.02925939564516424
mahnob_788,mahnob_788.pkl,parh_ossm,state_freq_t,3.64,4.13,27.44,0.92,94,16.443325167364975,16.37666990967096,0.275690083876419,0.01905607869614707,0.2774296979037229,0.02925939564516424
mahnob_790,mahnob_790.pkl,parh_ossm,final_track_hz,3.66,3.94,19.71,0.71,111,14.430487784877482,17.985299652029283,0.23314197831545516,0.025281950777119075,0.21786350642463442,0.04536275741871714
mahnob_790,mahnob_790.pkl,parh_ossm,native_smoothed_track_hz,3.86,4.17,20.82,0.1,111,14.313249486589328,17.985299652029283,0.23161363973968532,0.05108529475565025,0.21786350642463442,0.04536275741871714
mahnob_790,mahnob_790.pkl,parh_ossm,native_causal_track_hz,4.23,4.48,22.91,0.34,111,13.891800854797852,17.985299652029283,0.22796512046800385,0.08316799792613624,0.21786350642463442,0.04536275741871714
mahnob_790,mahnob_790.pkl,parh_ossm,external_output_rate_t,3.28,3.52,17.71,0.67,111,14.814936135578591,17.985299652029283,0.2479361283212397,0.017247329681763558,0.21786350642463442,0.04536275741871714
mahnob_790,mahnob_790.pkl,parh_ossm,external_rate_posterior_mode_t,3.02,3.3,16.3,0.59,111,15.082277793515875,17.985299652029283,0.24571706772607924,0.02374703743159341,0.21786350642463442,0.04536275741871714
mahnob_790,mahnob_790.pkl,parh_ossm,external_rate_posterior_mean_t,3.67,3.93,19.78,0.54,111,14.423875085080576,17.985299652029283,0.24029621123730252,0.01444158497749447,0.21786350642463442,0.04536275741871714
mahnob_790,mahnob_790.pkl,parh_ossm,state_freq_t,3.27,3.47,17.7,0.87,111,14.850257786467404,17.985299652029283,0.2421741699657286,0.024345277787840534,0.21786350642463442,0.04536275741871714
mahnob_792,mahnob_792.pkl,parh_ossm,final_track_hz,2.34,2.82,18.48,-0.12,58,15.441132369830791,14.759780883620971,0.2585531051103853,0.023982134089947663,0.23560871108183046,0.07095278137253265
mahnob_792,mahnob_792.pkl,parh_ossm,native_smoothed_track_hz,2.52,2.89,19.2,-0.23,58,15.109018284922273,14.759780883620971,0.2585078334863994,0.05571050697665591,0.23560871108183046,0.07095278137253265
mahnob_792,mahnob_792.pkl,parh_ossm,native_causal_track_hz,2.35,2.72,17.97,0.05,58,15.028814316757911,14.759780883620971,0.25418564350514905,0.08497663325404829,0.23560871108183046,0.07095278137253265
mahnob_792,mahnob_792.pkl,parh_ossm,external_output_rate_t,2.42,3.04,19.31,-0.33,58,15.517334395460276,14.759780883620971,0.25277784186651286,0.013324954235909353,0.23560871108183046,0.07095278137253265
mahnob_792,mahnob_792.pkl,parh_ossm,external_rate_posterior_mode_t,2.56,3.32,20.79,-0.45,58,15.907237598411653,14.759780883620971,0.26047612118654273,0.017323689076090627,0.23560871108183046,0.07095278137253265
mahnob_792,mahnob_792.pkl,parh_ossm,external_rate_posterior_mean_t,2.31,2.84,18.1,-0.09,58,15.19740348868478,14.759780883620971,0.2534926010238238,0.013810374734270334,0.23560871108183046,0.07095278137253265
mahnob_792,mahnob_792.pkl,parh_ossm,state_freq_t,2.28,3.03,18.78,-0.07,58,16.039639153658392,14.759780883620971,0.2771645475966696,0.010747843838927544,0.23560871108183046,0.07095278137253265
mahnob_794,mahnob_794.pkl,parh_ossm,final_track_hz,3.4,3.85,24.88,0.61,101,16.25145580790069,16.83598926719774,0.26480321791495287,0.022889061517470614,0.2928363634083448,0.041983097765343945
mahnob_794,mahnob_794.pkl,parh_ossm,native_smoothed_track_hz,3.55,3.87,24.71,0.54,101,15.637726783369398,16.83598926719774,0.25547327537906905,0.051176899930883916,0.2928363634083448,0.041983097765343945
mahnob_794,mahnob_794.pkl,parh_ossm,native_causal_track_hz,3.68,3.99,24.64,0.48,101,15.245646424475545,16.83598926719774,0.24475021660309493,0.09184089990515713,0.2928363634083448,0.041983097765343945
mahnob_794,mahnob_794.pkl,parh_ossm,external_output_rate_t,3.23,4.03,25.66,0.0,101,17.2447312347816,16.83598926719774,0.2885321821960949,0.012335507167312517,0.2928363634083448,0.041983097765343945
mahnob_794,mahnob_794.pkl,parh_ossm,external_rate_posterior_mode_t,3.19,4.17,26.01,-0.09,101,17.760850051458693,16.83598926719774,0.29662597517258793,0.013626151521672777,0.2928363634083448,0.041983097765343945
mahnob_794,mahnob_794.pkl,parh_ossm,external_rate_posterior_mean_t,3.38,3.97,25.5,0.18,101,16.490405339814057,16.83598926719774,0.2754167517050438,0.007303084901019783,0.2928363634083448,0.041983097765343945
mahnob_794,mahnob_794.pkl,parh_ossm,state_freq_t,3.39,3.85,24.89,0.41,101,16.23964221567197,16.83598926719774,0.25980310601933304,0.01795652897062544,0.2928363634083448,0.041983097765343945
mahnob_796,mahnob_796.pkl,parh_ossm,final_track_hz,2.38,2.75,16.59,-0.4,36,12.903086421178,14.346411374645296,0.22170174871569698,0.03930706548332767,0.1592127919512333,0.029004058764461903
mahnob_796,mahnob_796.pkl,parh_ossm,native_smoothed_track_hz,3.05,3.44,20.8,-0.7,36,11.91967054620273,14.346411374645296,0.21587992055940394,0.05535971744012465,0.1592127919512333,0.029004058764461903
mahnob_796,mahnob_796.pkl,parh_ossm,native_causal_track_hz,2.34,2.73,15.92,-0.59,36,12.617260366106901,14.346411374645296,0.21639231169521173,0.0798172506409636,0.1592127919512333,0.029004058764461903
mahnob_796,mahnob_796.pkl,parh_ossm,external_output_rate_t,1.85,2.23,13.47,-0.26,36,14.045056698117774,14.346411374645296,0.2484858043519168,0.0333267600730135,0.1592127919512333,0.029004058764461903
mahnob_796,mahnob_796.pkl,parh_ossm,external_rate_posterior_mode_t,2.62,3.11,19.11,0.49,36,16.968415266062504,14.346411374645296,0.27770279277859383,0.0458609154793426,0.1592127919512333,0.029004058764461903
mahnob_796,mahnob_796.pkl,parh_ossm,external_rate_posterior_mean_t,1.24,1.67,9.56,0.2,36,15.027672051984702,14.346411374645296,0.25158746766751466,0.00986888057774237,0.1592127919512333,0.029004058764461903
mahnob_796,mahnob_796.pkl,parh_ossm,state_freq_t,2.13,2.51,15.17,-0.43,36,13.541865825917228,14.346411374645296,0.2289923367643815,0.034093658088532756,0.1592127919512333,0.029004058764461903
mahnob_798,mahnob_798.pkl,parh_ossm,final_track_hz,5.04,5.37,26.26,-0.14,90,13.667586394072144,18.703082142742325,0.22127711325812918,0.023281574313897074,0.18761261804628565,0.056907134851356
mahnob_798,mahnob_798.pkl,parh_ossm,native_smoothed_track_hz,5.57,5.93,29.03,-0.42,90,13.137721156098342,18.703082142742325,0.21691182010079865,0.044520017206838465,0.18761261804628565,0.056907134851356
mahnob_798,mahnob_798.pkl,parh_ossm,native_causal_track_hz,5.09,5.4,26.57,-0.01,90,13.616446841912888,18.703082142742325,0.22296287956526953,0.08008750263682644,0.18761261804628565,0.056907134851356
mahnob_798,mahnob_798.pkl,parh_ossm,external_output_rate_t,4.52,4.88,23.49,-0.03,90,14.185299463781384,18.703082142742325,0.22879495371296107,0.014651060030251609,0.18761261804628565,0.056907134851356
mahnob_798,mahnob_798.pkl,parh_ossm,external_rate_posterior_mode_t,3.41,3.82,17.54,0.11,90,15.296805370785782,18.703082142742325,0.2538824871396336,0.019661580020634242,0.18761261804628565,0.056907134851356
mahnob_798,mahnob_798.pkl,parh_ossm,external_rate_posterior_mean_t,4.95,5.24,25.84,0.13,90,13.75571531737893,18.703082142742325,0.22483060398371535,0.011169338893161157,0.18761261804628565,0.056907134851356
mahnob_798,mahnob_798.pkl,parh_ossm,state_freq_t,4.8,5.12,25.11,0.17,90,13.899384617648689,18.703082142742325,0.22240795459399448,0.017737621920745163,0.18761261804628565,0.056907134851356
mahnob_8,mahnob_8.pkl,parh_ossm,final_track_hz,3.09,3.43,27.41,-0.58,60,14.850003462363242,11.759560156602742,0.2489909369662947,0.02558590025700497,0.2724884772715542,0.05263132894991278
mahnob_8,mahnob_8.pkl,parh_ossm,native_smoothed_track_hz,2.99,3.53,26.72,-0.66,60,14.56096066985835,11.759560156602742,0.24881424871003008,0.05974043079542458,0.2724884772715542,0.05263132894991278
mahnob_8,mahnob_8.pkl,parh_ossm,native_causal_track_hz,2.49,2.95,22.18,-0.55,60,14.088214645525142,11.759560156602742,0.23997605636399189,0.0912860678856546,0.2724884772715542,0.05263132894991278
mahnob_8,mahnob_8.pkl,parh_ossm,external_output_rate_t,3.38,3.49,29.51,0.49,60,15.136939855864147,11.759560156602742,0.2582141831699186,0.0067587883179668325,0.2724884772715542,0.05263132894991278
mahnob_8,mahnob_8.pkl,parh_ossm,external_rate_posterior_mode_t,4.22,4.28,36.59,0.73,60,15.980637604634156,11.759560156602742,0.2653234873283533,0.01041466214799222,0.2724884772715542,0.05263132894991278
mahnob_8,mahnob_8.pkl,parh_ossm,external_rate_posterior_mean_t,3.08,3.25,27.07,-0.14,60,14.84066316381213,11.759560156602742,0.24770132362614103,0.004104313350994229,0.2724884772715542,0.05263132894991278
mahnob_8,mahnob_8.pkl,parh_ossm,state_freq_t,3.5,3.62,30.58,0.38,60,15.258612798829766,11.759560156602742,0.24995426509948176,0.020919904328605313,0.2724884772715542,0.05263132894991278
mahnob_800,mahnob_800.pkl,parh_ossm,final_track_hz,2.98,3.29,17.8,-0.48,72,13.980177374114849,16.197827661288517,0.23629112345533998,0.028276152418021012,0.2191233108831404,0.03707968825294895
mahnob_800,mahnob_800.pkl,parh_ossm,native_smoothed_track_hz,2.87,3.1,17.26,-0.32,72,14.141760906660322,16.197827661288517,0.24087970387481641,0.05324860297010127,0.2191233108831404,0.03707968825294895
mahnob_800,mahnob_800.pkl,parh_ossm,native_causal_track_hz,3.72,4.08,22.06,-0.43,72,13.030130705040177,16.197827661288517,0.23120960676150037,0.08550391869838385,0.2191233108831404,0.03707968825294895
mahnob_800,mahnob_800.pkl,parh_ossm,external_output_rate_t,3.33,3.77,19.84,-0.56,72,13.676320697080742,16.197827661288517,0.2332087502671735,0.026588458880445576,0.2191233108831404,0.03707968825294895
mahnob_800,mahnob_800.pkl,parh_ossm,external_rate_posterior_mode_t,2.82,3.16,17.48,-0.8,72,14.913858560894564,16.197827661288517,0.2641453738241196,0.02619720729727591,0.2191233108831404,0.03707968825294895
mahnob_800,mahnob_800.pkl,parh_ossm,external_rate_posterior_mean_t,3.04,3.44,17.85,-0.69,72,13.602501414386118,16.197827661288517,0.2313478605274272,0.007384583394866238,0.2191233108831404,0.03707968825294895
mahnob_800,mahnob_800.pkl,parh_ossm,state_freq_t,2.89,3.15,17.87,-0.71,72,14.715801246077184,16.197827661288517,0.25264661311071424,0.0313363219975065,0.2191233108831404,0.03707968825294895
mahnob_802,mahnob_802.pkl,parh_ossm,final_track_hz,2.74,3.55,16.48,0.07,86,15.34135406603732,16.778961721249754,0.2587309516238268,0.03024446906585321,0.22249751283648317,0.03804328417062162
mahnob_802,mahnob_802.pkl,parh_ossm,native_smoothed_track_hz,2.73,3.63,15.93,0.11,86,15.222388784882895,16.778961721249754,0.2570910279769812,0.059965557629730444,0.22249751283648317,0.03804328417062162
mahnob_802,mahnob_802.pkl,parh_ossm,native_causal_track_hz,3.11,3.84,18.73,-0.31,86,15.04482918345767,16.778961721249754,0.2577353587490428,0.09009546871461625,0.22249751283648317,0.03804328417062162
mahnob_802,mahnob_802.pkl,parh_ossm,external_output_rate_t,2.84,3.57,17.46,-0.08,86,15.445100451925695,16.778961721249754,0.25300380581547377,0.016648779736943,0.22249751283648317,0.03804328417062162
mahnob_802,mahnob_802.pkl,parh_ossm,external_rate_posterior_mode_t,2.57,3.07,16.02,0.84,86,15.600386393165941,16.778961721249754,0.26056300399563403,0.01945764159118452,0.22249751283648317,0.03804328417062162
mahnob_802,mahnob_802.pkl,parh_ossm,external_rate_posterior_mean_t,2.92,3.62,17.83,-0.08,86,15.253721087199995,16.778961721249754,0.25390845100747333,0.015205325952843199,0.22249751283648317,0.03804328417062162
mahnob_802,mahnob_802.pkl,parh_ossm,state_freq_t,2.91,3.55,17.62,0.03,86,15.293624912682981,16.778961721249754,0.24336523697774465,0.02282072817441241,0.22249751283648317,0.03804328417062162
mahnob_804,mahnob_804.pkl,parh_ossm,final_track_hz,5.03,5.86,26.15,-0.36,91,15.564056417021403,19.00744292614442,0.25228272274617713,0.04168966095226518,0.29861495186736237,0.03922656553555247
mahnob_804,mahnob_804.pkl,parh_ossm,native_smoothed_track_hz,4.97,5.92,25.59,-0.36,91,15.636932108034506,19.00744292614442,0.25132754076753033,0.0679976924787171,0.29861495186736237,0.03922656553555247
mahnob_804,mahnob_804.pkl,parh_ossm,native_causal_track_hz,5.08,5.99,26.24,-0.3,91,15.740443937267639,19.00744292614442,0.25179789107036715,0.09354784071274862,0.29861495186736237,0.03922656553555247
mahnob_804,mahnob_804.pkl,parh_ossm,external_output_rate_t,5.09,5.75,26.59,-0.33,91,15.375490634967774,19.00744292614442,0.24352891834234783,0.03169113986203842,0.29861495186736237,0.03922656553555247
mahnob_804,mahnob_804.pkl,parh_ossm,external_rate_posterior_mode_t,4.73,5.4,25.53,-0.27,91,16.15309563371407,19.00744292614442,0.26109859023756105,0.0427930547526156,0.29861495186736237,0.03922656553555247
